doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60000289,1,completed,,1785991338.3354182,1785991338.9267106,1785991339.1063175,232,6,"4,530",stop
60000290,1,completed,,1785991338.3354213,1785991338.9270806,1785991339.0460448,229,3,5½,stop
60000291,1,completed,,1785991338.3354251,1785991338.9283633,1785991339.0456648,231,3,Brandon Marshall,stop
60000293,1,completed,,1785991338.3354282,1785991338.9287567,1785991339.067012,230,4,linebacker,stop
60000297,1,completed,,1785991338.3354335,1785991338.9291294,1785991339.0673742,231,4,Von Miller,stop
60000299,1,completed,,1785991338.3354363,1785991338.929493,1785991339.0243077,236,2,three,stop
60000303,1,completed,,1785991338.3354392,1785991338.9298556,1785991339.0458477,153,3,Seattle Seahawks,stop
60000305,1,completed,,1785991338.335442,1785991338.9463813,1785991339.0652483,152,4,487,stop
60000306,1,completed,,1785991338.3354452,1785991338.947339,1785991339.0267215,153,2,7,stop
60000307,1,completed,,1785991338.3354478,1785991338.947752,1785991339.1056738,154,6,31–24,stop
60000308,1,completed,,1785991338.3354506,1785991338.9666069,1785991339.0671906,156,3,Seattle Seahawks,stop
60000309,1,completed,,1785991338.3354535,1785991338.9669564,1785991339.1478865,157,6,49-15,stop
60000310,1,completed,,1785991338.3354564,1785991338.9676337,1785991339.0841641,159,4,487,stop
60000312,1,completed,,1785991338.3354592,1785991338.9679918,1785991339.0825906,151,3,Arizona Cardinals,stop
60000315,1,completed,,1785991338.335462,1785991338.9858294,1785991339.1583717,154,6,49-15,stop
60000316,1,completed,,1785991338.3354678,1785991338.987757,1785991339.105481,150,3,Seattle Seahawks,stop
60000318,1,completed,,1785991338.3354707,1785991338.9882112,1785991339.1436923,170,5,Pittsburgh Steelers,stop
60000319,1,completed,,1785991338.3354762,1785991338.988628,1785991339.105146,177,3,11,stop
60000330,1,completed,,1785991338.3354793,1785991338.9890325,1785991339.1234167,170,4,New England Patriots,stop
60000331,1,completed,,1785991338.3354847,1785991338.9894235,1785991339.1476936,175,5,Pittsburgh Steelers,stop
60000332,1,completed,,1785991338.3354878,1785991338.9898033,1785991339.1225507,170,4,New England Patriots,stop
60000334,1,completed,,1785991338.3354907,1785991338.9901762,1785991339.1104574,130,3,Thomas Davis,stop
60000335,1,completed,,1785991338.335494,1785991338.9905562,1785991339.1053123,130,3,broken arm,stop
60000340,1,completed,,1785991338.335497,1785991339.005257,1785991339.10218,130,3,11,stop
60000341,1,completed,,1785991338.3355,1785991339.0059314,1785991339.105877,137,3,Super Bowl,stop
60000346,1,completed,,1785991338.3355029,1785991339.0062704,1785991339.1065552,149,3,39,stop
60000352,1,completed,,1785991338.335506,1785991339.025613,1785991339.1473277,143,4,John Elway,stop
60000354,1,completed,,1785991338.3355093,1785991339.0262706,1785991339.147163,150,4,John Elway,stop
60000355,1,completed,,1785991338.3355148,1785991339.0267715,1785991339.106091,154,2,2,stop
60000357,1,completed,,1785991338.3355176,1785991339.0448322,1785991339.1833947,146,5,Peyton Manning,stop
60000363,1,completed,,1785991338.3355205,1785991339.045202,1785991339.183819,187,5,1998,stop
60000364,1,completed,,1785991338.3355236,1785991339.0463002,1785991339.1835997,187,5,2011,stop
60000367,1,completed,,1785991338.3355293,1785991339.0466971,1785991339.1596794,192,4,Von Miller,stop
60000371,1,completed,,1785991338.3355324,1785991339.0470648,1785991339.1480951,188,3,quarterback,stop
60000372,1,completed,,1785991338.3355362,1785991339.0474186,1785991339.1986563,187,5,1998,stop
60000373,1,completed,,1785991338.3355412,1785991339.066196,1785991339.1983037,186,5,2011,stop
60000376,1,completed,,1785991338.335544,1785991339.0665538,1785991339.1831796,187,3,26,stop
60000377,1,completed,,1785991338.3355472,1785991339.0674334,1785991339.2734683,192,9,13 years and 48 days,stop
60000378,1,completed,,1785991338.3355496,1785991339.0677924,1785991339.1475093,120,2,XX,stop
60000379,1,completed,,1785991338.3355525,1785991339.068122,1785991339.1595159,123,3,Chicago Bears,stop
60000380,1,completed,,1785991338.3355556,1785991339.0833595,1785991339.1984906,122,4,linebacker,stop
60000382,1,completed,,1785991338.3355618,1785991339.0837166,1785991339.1810787,126,3,Broncos,stop
60000383,1,completed,,1785991338.3355646,1785991339.0842142,1785991339.1990302,123,4,linebacker,stop
60000386,1,completed,,1785991338.3355677,1785991339.1046476,1785991339.1952825,123,2,XX,stop
60000387,1,completed,,1785991338.3355706,1785991339.1069407,1785991339.2200408,265,3,Justin Tucker,stop
60000388,1,completed,,1785991338.3355737,1785991339.1074057,1785991339.337245,260,9,Hybrid Bermuda 419 turf,stop
60000391,1,completed,,1785991338.3355768,1785991339.1078262,1785991339.219865,250,3,kicker,stop
60000393,1,completed,,1785991338.3355796,1785991339.1082268,1785991339.2245321,253,3,Kicker,stop
60000394,1,completed,,1785991338.3355827,1785991339.108634,1785991339.3374076,260,9,Hybrid Bermuda 419 turf,stop
60000396,1,completed,,1785991338.3355858,1785991339.1090314,1785991339.582621,261,22,re-sodded the field with a new playing surface; a hybrid Bermuda 419 turf.,stop
60000397,1,completed,,1785991338.335589,1785991339.1094174,1785991339.3375762,253,9,hybrid Bermuda 419 turf,stop
60000399,1,completed,,1785991338.3355923,1785991339.1097991,1785991339.2250218,266,3,Justin Tucker,stop
60000403,1,completed,,1785991338.3355956,1785991339.1106377,1785991339.225408,289,3,Atlanta Falcons,stop
60000404,1,completed,,1785991338.335601,1785991339.1229134,1785991339.1988354,295,2,white,stop
60000405,1,completed,,1785991338.3356044,1785991339.123467,1785991339.2586813,293,5,Super Bowl XXXIII,stop
60000406,1,completed,,1785991338.3356073,1785991339.1466765,1785991339.2968786,296,5,Super Bowl XXXIII,stop
60000407,1,completed,,1785991338.3356102,1785991339.1481397,1785991339.319579,292,6,34-19,stop
60000409,1,completed,,1785991338.3356128,1785991339.148563,1785991339.2352161,296,2,white,stop
60000411,1,completed,,1785991338.3356156,1785991339.1489563,1785991339.294761,298,5,Pittsburgh Steelers,stop
60000413,1,completed,,1785991338.3356183,1785991339.1493337,1785991339.2340615,299,2,blue,stop
60000414,1,completed,,1785991338.335624,1785991339.149695,1785991339.2353885,291,2,orange,stop
60000416,1,completed,,1785991338.3356318,1785991339.1500528,1785991339.273301,95,4,Stanford University,stop
60000418,1,completed,,1785991338.335637,1785991339.1590304,1785991339.2571068,95,3,San Jose,stop
60000419,1,completed,,1785991338.33564,1785991339.159725,1785991339.2588449,95,3,Santa Clara,stop
60000420,1,completed,,1785991338.3356428,1785991339.1600618,1785991339.2714338,100,4,San Jose Marriott,stop
60000421,1,completed,,1785991338.3356478,1785991339.1825871,1785991339.3184135,105,4,San Jose Marriott,stop
60000423,1,completed,,1785991338.335651,1785991339.1838737,1785991339.32008,98,4,Stanford University,stop
60000424,1,completed,,1785991338.3356538,1785991339.184329,1785991339.3203504,95,4,San Jose State,stop
60000425,1,completed,,1785991338.3356566,1785991339.1846764,1785991339.3191264,97,4,San Jose Marriott,stop
60000426,1,completed,,1785991338.3356595,1785991339.1849985,1785991339.318931,95,4,Stanford University,stop
60000427,1,completed,,1785991338.3356628,1785991339.197629,1785991339.3147824,98,4,Santa Clara Marriott,stop
60000430,1,completed,,1785991338.335668,1785991339.199076,1785991339.3198233,95,4,Stanford University,stop
60000431,1,completed,,1785991338.335671,1785991339.1994803,1785991339.3187525,98,4,Santa Clara Marriott,stop
60000432,1,completed,,1785991338.3356738,1785991339.1998436,1785991339.4282823,238,10,"June 4, 2014",stop
60000436,1,completed,,1785991338.3356767,1785991339.2001977,1785991339.335776,231,5,Vince Lombardi,stop
60000438,1,completed,,1785991338.3356795,1785991339.2005415,1785991339.2731364,243,2,LI,stop
60000441,1,completed,,1785991338.3356826,1785991339.222038,1785991339.4689903,239,10,"June 4, 2014",stop
60000442,1,completed,,1785991338.335686,1785991339.223148,1785991339.3696337,234,5,Arabic numerals,stop
60000447,1,completed,,1785991338.3356886,1785991339.225465,1785991339.3193378,235,2,LI,stop
60000448,1,completed,,1785991338.3356917,1785991339.2263775,1785991339.3185797,184,2,Gold,stop
60000450,1,completed,,1785991338.3356946,1785991339.2273736,1785991339.3677018,180,5,50-yard line,stop
60000454,1,completed,,1785991338.3356974,1785991339.2347345,1785991339.3550572,190,4,Gold footballs,stop
60000455,1,completed,,1785991338.3357003,1785991339.235434,1785991339.3701456,184,5,50-yard line,stop
60000457,1,completed,,1785991338.3357053,1785991339.2357774,1785991339.3552208,196,4,Moscone Center,stop
60000458,1,completed,,1785991338.3357084,1785991339.2581928,1785991339.3533094,196,3,San Francisco,stop
60000460,1,completed,,1785991338.3357112,1785991339.2588916,1785991339.3553996,195,3,Jane Kim,stop
60000461,1,completed,,1785991338.3357139,1785991339.2592347,1785991339.387236,196,5,January 30,stop
60000462,1,completed,,1785991338.3357174,1785991339.2726474,1785991339.3699658,217,3,1 million,stop
60000468,1,completed,,1785991338.3357203,1785991339.2735133,1785991339.3697987,194,3,Ed Lee,stop
60000471,1,completed,,1785991338.335728,1785991339.2738693,1785991339.4279563,198,6,San Francisco mayor Ed Lee,stop
60000472,1,completed,,1785991338.335731,1785991339.2741947,1785991339.3863666,200,4,$5 million,stop
60000473,1,completed,,1785991338.3357358,1785991339.295698,1785991339.408604,194,4,The NFL Experience,stop
60000474,1,completed,,1785991338.3357387,1785991339.2969997,1785991339.4109123,160,4,Santa Clara University,stop
60000479,1,completed,,1785991338.3357418,1785991339.3179202,1785991339.4252982,166,3,city council,stop
60000480,1,completed,,1785991338.3357446,1785991339.320395,1785991339.5307438,168,8,Bellomy Field at Santa Clara University,stop
60000481,1,completed,,1785991338.3357482,1785991339.3208919,1785991339.4480736,163,4,A professional fundraiser,stop
60000483,1,completed,,1785991338.335753,1785991339.321344,1785991339.4688108,167,4,$2 million,stop
60000486,1,completed,,1785991338.3357556,1785991339.3217893,1785991339.4107432,150,2,Tuesday,stop
60000488,1,completed,,1785991338.335758,1785991339.3222158,1785991339.428117,145,3,San Jose,stop
60000490,1,completed,,1785991338.3357606,1785991339.3226326,1785991339.410579,158,2,Tuesday,stop
60000492,1,completed,,1785991338.3357635,1785991339.3230405,1785991339.469164,153,5,Super Bowl Opening Night,stop
60000495,1,completed,,1785991338.335766,1785991339.3234518,1785991339.5077262,147,7,Tuesday afternoon prior to the game,stop
60000496,1,completed,,1785991338.3357685,1785991339.3238568,1785991339.469353,147,5,Super Bowl Opening Night,stop
60000498,1,completed,,1785991338.3357708,1785991339.3242588,1785991339.466425,146,4,Golden Gate Bridge,stop
60000499,1,completed,,1785991338.3357751,1785991339.3367648,1785991339.4459336,150,3,Monday evening,stop
60000500,1,completed,,1785991338.3357778,1785991339.3376207,1785991339.4849236,149,5,Super Bowl Opening Night,stop
60000501,1,completed,,1785991338.3357806,1785991339.3379734,1785991339.5279434,152,7,SAP Center in San Jose,stop
60000502,1,completed,,1785991338.335785,1785991339.3382976,1785991339.4695578,151,4,Golden Gate Bridge,stop
60000503,1,completed,,1785991338.3357878,1785991339.3545866,1785991339.5799532,146,10,"February 1, 2016",stop
60000506,1,completed,,1785991338.3357902,1785991339.3554435,1785991339.4873729,148,5,Dignity Health,stop
60000507,1,completed,,1785991338.3357925,1785991339.355813,1785991339.4284623,148,2,Gap,stop
60000508,1,completed,,1785991338.3357952,1785991339.356146,1785991339.4697776,148,3,Chevron,stop
60000509,1,completed,,1785991338.3357975,1785991339.369159,1785991339.582792,171,8,Super Bowl 50 Host Committee,stop
60000513,1,completed,,1785991338.3358002,1785991339.3701897,1785991339.487067,157,3,Business Connect,stop
60000514,1,completed,,1785991338.3358026,1785991339.3705769,1785991339.5303679,153,5,$40 million,stop
60000516,1,completed,,1785991338.335805,1785991339.3709238,1785991339.5084488,137,4,50 fund,stop
60000517,1,completed,,1785991338.3358092,1785991339.3712468,1785991339.5078928,142,4,25%,stop
60000518,1,completed,,1785991338.3358135,1785991339.3867426,1785991339.5055335,142,4,50 fund,stop
60000519,1,completed,,1785991338.3358161,1785991339.38729,1785991339.564077,142,7,the most giving Super Bowl ever,stop
60000520,1,completed,,1785991338.3358185,1785991339.4101,1785991339.5305493,136,4,25percent,stop
60000522,1,completed,,1785991338.3358212,1785991339.4109583,1785991339.5300338,141,4,25%,stop
60000524,1,completed,,1785991338.3358235,1785991339.411313,1785991339.5447118,153,5,Vince Lombardi,stop
60000525,1,completed,,1785991338.335826,1785991339.411649,1785991339.508063,161,3,18,stop
60000526,1,completed,,1785991338.3358285,1785991339.4274745,1785991339.542878,157,4,66 lb,stop
60000528,1,completed,,1785991338.3358307,1785991339.4285073,1785991339.5829742,148,6,Tiffany & Co.,stop
60000529,1,completed,,1785991338.3358352,1785991339.428877,1785991339.5824583,161,6,Vince Lombardi Trophy,stop
60000539,1,completed,,1785991338.3358376,1785991339.429222,1785991339.5082483,223,2,3,stop
