"schema_version","experiment_id","phase","repeat_index","job_id","sample_index","sample_epoch_s","gpu_metrics_status","gpu_name","gpu_utilization_pct","gpu_memory_used_mib","gpu_memory_total_mib","vllm_metrics_status","vllm_num_requests_running","vllm_num_requests_waiting","vllm_kv_cache_usage_perc","server_version","pgvector_version"
"1","accelerated_arrival_formal_immediate","warmup","1","782","68","1784982544.6782687","snapshot","NVIDIA GeForce RTX 5070","92","11444","12227","ok","8","0","0.0018278629897480192","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","69","1784982544.995304","snapshot","NVIDIA GeForce RTX 5070","92","11444","12227","ok","8","0","0.0036557259794961494","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","70","1784982545.3180277","snapshot","NVIDIA GeForce RTX 5070","92","11444","12227","ok","8","0","0.0077088134785027185","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","71","1784982545.6826262","snapshot","NVIDIA GeForce RTX 5070","92","11444","12227","ok","8","0","0.0033378367638877693","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","72","1784982546.0235972","snapshot","NVIDIA GeForce RTX 5070","86","11444","12227","ok","7","0","0.0030994198521815397","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","73","1784982546.357217","snapshot","NVIDIA GeForce RTX 5070","86","11444","12227","ok","4","0","0.0007152507351187998","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","74","1784982546.6940398","snapshot","NVIDIA GeForce RTX 5070","86","11444","12227","ok","3","0","0.007549868870698528","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","75","1784982547.0112762","snapshot","NVIDIA GeForce RTX 5070","97","11444","12227","ok","8","0","0.015894460780418007","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","76","1784982547.3543756","snapshot","NVIDIA GeForce RTX 5070","97","11444","12227","ok","6","0","0.002861002940475199","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","77","1784982547.6706803","snapshot","NVIDIA GeForce RTX 5070","97","11444","12227","ok","8","0","0.0017483906858459797","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","78","1784982548.0351534","snapshot","NVIDIA GeForce RTX 5070","89","11444","12227","ok","6","0","0.0031788921560835792","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","79","1784982548.3518395","snapshot","NVIDIA GeForce RTX 5070","89","11444","12227","ok","5","0","0.00341730906778992","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","80","1784982548.6939902","snapshot","NVIDIA GeForce RTX 5070","89","11444","12227","ok","5","0","0.006039895096558889","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","81","1784982549.016781","snapshot","NVIDIA GeForce RTX 5070","96","11444","12227","ok","4","0","0.006755145831677689","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","82","1784982549.3587115","snapshot","NVIDIA GeForce RTX 5070","96","11447","12227","ok","7","0","0.00206627990145436","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","83","1784982549.6811428","snapshot","NVIDIA GeForce RTX 5070","96","11447","12227","ok","8","0","0.00135102916633556","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","84","1784982550.0232255","snapshot","NVIDIA GeForce RTX 5070","91","11447","12227","ok","7","0","0.0008741953429229898","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","85","1784982550.3822918","snapshot","NVIDIA GeForce RTX 5070","91","11448","12227","ok","7","0","0.0023046968131605894","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","86","1784982550.7184408","snapshot","NVIDIA GeForce RTX 5070","91","11449","12227","ok","4","0","0.0026225860287689695","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","87","1784982551.082245","snapshot","NVIDIA GeForce RTX 5070","94","11449","12227","ok","6","0","0.0012715568624334095","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","88","1784982551.4005404","snapshot","NVIDIA GeForce RTX 5070","94","11449","12227","ok","6","0","0.0008741953429229898","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","89","1784982551.7417438","snapshot","NVIDIA GeForce RTX 5070","94","11449","12227","ok","7","0","0.0029404752443773496","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","90","1784982552.0977345","snapshot","NVIDIA GeForce RTX 5070","94","11449","12227","ok","6","0","0.00254311372486693","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","warmup","1","782","91","1784982552.4162762","snapshot","NVIDIA GeForce RTX 5070","94","11444","12227","ok","6","0","0.006596201223873499","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","0","1784982556.003674","snapshot","NVIDIA GeForce RTX 5070","23","11430","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","1","1784982556.3200245","snapshot","NVIDIA GeForce RTX 5070","23","11423","12227","ok","8","0","0.0029404752443773496","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","2","1784982556.6406639","snapshot","NVIDIA GeForce RTX 5070","23","11423","12227","ok","6","0","0.00119208455853137","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","3","1784982556.99693","snapshot","NVIDIA GeForce RTX 5070","87","11423","12227","ok","2","0","0.0021457522053563993","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","4","1784982557.3158069","snapshot","NVIDIA GeForce RTX 5070","87","11423","12227","ok","2","0","0.005642533577048359","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","5","1784982557.6584995","snapshot","NVIDIA GeForce RTX 5070","87","11423","12227","ok","3","0","0.016530239211634767","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","6","1784982557.9840524","snapshot","NVIDIA GeForce RTX 5070","86","11423","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","7","1784982558.3266728","snapshot","NVIDIA GeForce RTX 5070","86","11416","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","8","1784982558.6592298","snapshot","NVIDIA GeForce RTX 5070","86","11423","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","9","1784982558.9757395","snapshot","NVIDIA GeForce RTX 5070","23","11416","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","10","1784982559.3024879","snapshot","NVIDIA GeForce RTX 5070","23","11423","12227","ok","1","0","0.00015894460780419006","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","11","1784982559.627264","snapshot","NVIDIA GeForce RTX 5070","23","11423","12227","ok","2","0","0.00039736151951041965","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","12","1784982559.9515598","snapshot","NVIDIA GeForce RTX 5070","69","11423","12227","ok","1","0","0.00015894460780419006","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","13","1784982560.2904174","snapshot","NVIDIA GeForce RTX 5070","69","11416","12227","ok","4","0","0.0039736151951045295","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","14","1784982560.620967","snapshot","NVIDIA GeForce RTX 5070","69","11423","12227","ok","3","0","0.0005563061273146097","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","15","1784982560.961234","snapshot","NVIDIA GeForce RTX 5070","89","11423","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","16","1784982561.2991693","snapshot","NVIDIA GeForce RTX 5070","89","11423","12227","ok","3","0","0.0006357784312167603","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","17","1784982561.6582556","snapshot","NVIDIA GeForce RTX 5070","89","11423","12227","ok","7","0","0.007549868870698528","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","18","1784982561.9943244","snapshot","NVIDIA GeForce RTX 5070","88","11423","12227","ok","3","0","0.0023046968131605894","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","19","1784982562.3365898","snapshot","NVIDIA GeForce RTX 5070","88","11423","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","20","1784982562.675833","snapshot","NVIDIA GeForce RTX 5070","88","11423","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","21","1784982562.997248","snapshot","NVIDIA GeForce RTX 5070","23","11423","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","22","1784982563.3441741","snapshot","NVIDIA GeForce RTX 5070","23","11416","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","23","1784982563.683014","snapshot","NVIDIA GeForce RTX 5070","23","11427","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","24","1784982564.0248504","snapshot","NVIDIA GeForce RTX 5070","19","11427","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","25","1784982564.3451405","snapshot","NVIDIA GeForce RTX 5070","19","11407","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","26","1784982564.6715024","snapshot","NVIDIA GeForce RTX 5070","19","11407","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","27","1784982565.0181656","snapshot","NVIDIA GeForce RTX 5070","19","11407","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_formal_immediate","formal","1","783","28","1784982565.3394768","snapshot","NVIDIA GeForce RTX 5070","19","11405","12227","ok","0","0","0.0","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
