doc_id,prompt_tokens,output_tokens,output_text,status,error_type,finish_reason,submit_epoch_s,service_start_epoch_s,completion_epoch_s
60000022,234,0,Denver Broncos,completed,,stop,1786036388.7392247,1786036388.7408357,1786036388.8632116
60000023,234,0,Carolina Panthers,completed,,stop,1786036388.7400436,1786036388.7416315,1786036388.8778558
60000024,231,0,Denver Broncos,completed,,stop,1786036388.740817,1786036388.7422304,1786036388.8909123
60000025,240,0,2015,completed,,stop,1786036388.7416189,1786036388.7431507,1786036388.9086099
60000026,233,0,Denver Broncos,completed,,stop,1786036388.7424061,1786036388.7440414,1786036388.894123
60000027,233,0,Levi's Stadium,completed,,stop,1786036388.7433758,1786036388.7451236,1786036388.9149687
60000028,236,0,Super Bowl,completed,,stop,1786036388.7442968,1786036388.746151,1786036388.8657098
60000029,236,0,Denver Broncos,completed,,stop,1786036388.745122,1786036388.7467651,1786036388.8898718
60000030,207,0,Cam Newton,completed,,stop,1786036388.745892,1786036388.747515,1786036388.8645287
60000031,208,0,4,completed,,stop,1786036388.7466834,1786036388.7481174,1786036388.849931
60000032,205,0,1995,completed,,stop,1786036388.7474992,1786036388.748905,1786036388.9205613
60000033,200,0,Arizona Cardinals,completed,,stop,1786036388.7483525,1786036388.7497451,1786036388.8667963
60000034,206,0,New England Patriots,completed,,stop,1786036388.7491367,1786036388.750383,1786036388.9043713
60000035,205,0,Arizona Cardinals,completed,,stop,1786036388.749938,1786036388.751454,1786036388.8724656
60000036,203,0,New England Patriots,completed,,stop,1786036388.7506955,1786036388.7523737,1786036388.8986354
60000037,202,0,New England Patriots,completed,,stop,1786036388.7514822,1786036388.752999,1786036388.9107845
60000038,205,0,4,completed,,stop,1786036388.7522416,1786036388.7539408,1786036388.8811142
60000039,199,0,Cam Newton,completed,,stop,1786036388.7530072,1786036388.7544863,1786036388.8701959
60000040,214,0,15–1,completed,,stop,1786036388.7537732,1786036388.7551339,1786036388.918377
60000041,210,0,Cam Newton,completed,,stop,1786036388.755869,1786036388.7573411,1786036388.8930852
60000042,212,0,12–4,completed,,stop,1786036388.756725,1786036388.7584713,1786036388.9216242
60000043,206,0,4,completed,,stop,1786036388.757608,1786036388.7592034,1786036388.871254
60000044,213,0,New England Patriots,completed,,stop,1786036388.7585242,1786036388.7605548,1786036388.903289
60000045,201,0,Cam Newton,completed,,stop,1786036388.7593544,1786036388.7609441,1786036388.885541
60000046,204,0,Arizona Cardinals,completed,,stop,1786036388.760201,1786036388.7616916,1786036388.8800557
60000047,205,0,2,completed,,stop,1786036388.7610188,1786036388.7623904,1786036388.8679693
60000048,202,0,The Broncos (Denver) beat the New England Patriots in the AFC championship.,completed,,stop,1786036388.761866,1786036388.763424,1786036389.1340587
60000049,206,0,Cam Newton,completed,,stop,1786036388.7626498,1786036388.7642648,1786036388.8877978
60000050,205,0,New England Patriots,completed,,stop,1786036388.7634575,1786036388.7650473,1786036388.9139106
60000051,209,0,Arizona Cardinals,completed,,stop,1786036388.7642758,1786036388.7657917,1786036388.8963907
60000052,198,0,Cam Newton,completed,,stop,1786036388.765075,1786036388.7671652,1786036388.8844132
60000053,204,0,Arizona Cardinals,completed,,stop,1786036388.7658625,1786036388.7674282,1786036388.892006
60000054,202,0,1995,completed,,stop,1786036388.7666607,1786036388.768357,1786036388.9227152
60000055,126,0,Von Miller,completed,,stop,1786036388.7675033,1786036388.7690024,1786036388.9118469
60000056,133,0,2,completed,,stop,1786036388.7683253,1786036388.770704,1786036388.9096894
60000057,134,0,Broncos,completed,,stop,1786036388.7690823,1786036388.7707224,1786036388.9128942
60000058,131,0,Von Miller,completed,,stop,1786036388.769824,1786036388.7717655,1786036388.899815
60000059,134,0,5,completed,,stop,1786036388.7706745,1786036388.7723887,1786036388.8756068
60000060,128,0,Newton,completed,,stop,1786036388.7730746,1786036388.7733142,1786036388.87663
60000061,128,0,seven,completed,,stop,1786036388.7739084,1786036388.775715,1786036388.8691063
60000062,126,0,Von Miller,completed,,stop,1786036388.7747326,1786036388.7762043,1786036388.902182
60000063,129,0,three,completed,,stop,1786036388.7755537,1786036388.7769728,1786036388.8745472
60000064,128,0,2,completed,,stop,1786036388.8019884,1786036388.8042395,1786036388.8975337
60000065,134,0,Von Miller,completed,,stop,1786036388.8032777,1786036388.8053274,1786036388.9194913
60000066,133,0,linebacker,completed,,stop,1786036388.8075125,1786036388.8091445,1786036388.9251127
60000067,137,0,5,completed,,stop,1786036388.8265657,1786036388.828345,1786036388.906493
60000068,137,0,two,completed,,stop,1786036388.8467093,1786036388.8484578,1786036388.9171398
60000069,128,0,Von Miller,completed,,stop,1786036388.8488026,1786036388.8508515,1786036388.9580977
60000070,132,0,5,completed,,stop,1786036388.850965,1786036388.85256,1786036388.9239967
60000071,132,0,seven,completed,,stop,1786036388.8521652,1786036388.8535955,1786036388.9261885
60000072,135,0,3,completed,,stop,1786036388.8532028,1786036388.8548162,1786036388.9482427
60000073,133,0,fumble,completed,,stop,1786036388.8542786,1786036388.8557363,1786036388.9648893
60000074,131,0,Von Miller,completed,,stop,1786036388.855348,1786036388.8566573,1786036388.9852293
60000075,128,0,linebacker,completed,,stop,1786036388.8564072,1786036388.8581316,1786036388.991053
60000076,132,0,seven,completed,,stop,1786036388.8641958,1786036388.8655846,1786036388.934769
60000077,134,0,3,completed,,stop,1786036388.865431,1786036388.8669076,1786036388.9363306
60000078,133,0,Von Miller,completed,,stop,1786036388.8665302,1786036388.8682737,1786036388.9769933
60000079,135,0,5,completed,,stop,1786036388.8676689,1786036388.8695033,1786036388.9470658
60000080,144,0,CBS,completed,,stop,1786036388.8688364,1786036388.8704698,1786036388.945169
60000081,149,0,$5 million,completed,,stop,1786036388.8699462,1786036388.871356,1786036388.9921138
60000082,144,0,Coldplay,completed,,stop,1786036388.8709946,1786036388.8725348,1786036388.9888527
60000083,150,0,Beyoncé and Bruno Mars,completed,,stop,1786036388.8722076,1786036388.8736556,1786036389.0660849
60000084,145,0,Super Bowl XLVIII,completed,,stop,1786036388.873245,1786036388.874762,1786036389.0434403
60000085,146,0,CBS,completed,,stop,1786036388.8742778,1786036388.8757846,1786036388.9592643
60000086,144,0,$5 million,completed,,stop,1786036388.8753371,1786036388.8765802,1786036389.0051038
60000087,146,0,Bruno Mars,completed,,stop,1786036388.8763697,1786036388.8775508,1786036389.0072625
60000088,146,0,Bruno Mars,completed,,stop,1786036388.8775167,1786036388.8792338,1786036388.9957526
60000089,145,0,Coldplay,completed,,stop,1786036388.8786952,1786036388.8800917,1786036388.989975
60000090,144,0,CBS,completed,,stop,1786036388.8797958,1786036388.8814096,1786036388.9659815
60000091,150,0,$5 million,completed,,stop,1786036388.8808417,1786036388.8823235,1786036388.996954
60000092,150,0,Bruno Mars,completed,,stop,1786036388.881904,1786036388.883465,1786036388.9990878
60000093,155,0,third-most watched,completed,,stop,1786036388.8829784,1786036388.8847477,1786036389.0001593
60000094,139,0,CBS,completed,,stop,1786036388.8841255,1786036388.8854237,1786036388.9569218
60000095,143,0,$5 million,completed,,stop,1786036388.8852487,1786036388.8871536,1786036389.0173335
60000096,143,0,Coldplay,completed,,stop,1786036388.8864186,1786036388.887869,1786036388.9876857
60000097,147,0,Beyoncé and Bruno Mars,completed,,stop,1786036388.8875277,1786036388.8890567,1786036389.0715864
60000098,139,0,CBS,completed,,stop,1786036388.8885696,1786036388.8899803,1786036388.9636776
60000099,143,0,Coldplay,completed,,stop,1786036388.889613,1786036388.8909826,1786036388.9865246
60000100,145,0,Beyoncé and Bruno Mars,completed,,stop,1786036388.890631,1786036388.8918607,1786036389.063186
60000101,144,0,Super Bowl XLVIII,completed,,stop,1786036388.891731,1786036388.8936164,1786036389.052525
60000102,140,0,$5 million,completed,,stop,1786036388.8928232,1786036388.894095,1786036389.0226898
60000103,143,0,Coldplay,completed,,stop,1786036388.8938627,1786036388.8953416,1786036389.006203
60000104,149,0,Beyoncé and Bruno Mars,completed,,stop,1786036388.8949192,1786036388.8966396,1786036389.075139
60000105,145,0,Bruno Mars,completed,,stop,1786036388.896098,1786036388.897578,1786036389.0238035
60000106,88,0,Roger Goodell,completed,,stop,1786036388.8972516,1786036388.8988729,1786036389.024841
60000107,89,0,50th Super Bowl,completed,,stop,1786036388.8983476,1786036388.8997386,1786036389.0557845
60000108,99,0,2012,completed,,stop,1786036388.8995194,1786036388.9009478,1786036389.0330703
60000109,91,0,Roger Goodell,completed,,stop,1786036388.9006636,1786036388.902096,1786036389.021609
60000110,91,0,In early 2012,completed,,stop,1786036388.9018679,1786036388.9033594,1786036389.0939403
60000111,88,0,Roger Goodell,completed,,stop,1786036388.9030027,1786036388.9044495,1786036389.0195284
60000112,86,0,Roger Goodell,completed,,stop,1786036388.9041026,1786036388.9051423,1786036389.0205626
60000113,86,0,Roger Goodell,completed,,stop,1786036388.905171,1786036388.9065607,1786036389.0183587
60000114,92,0,an important game,completed,,stop,1786036388.906217,1786036388.907462,1786036389.0258455
60000115,100,0,spectacular,completed,,stop,1786036388.9072368,1786036388.9086006,1786036389.0039687
60000116,96,0,2012,completed,,stop,1786036388.90833,1786036388.9093375,1786036389.054643
60000117,91,0,Mercedes-Benz Superdome,completed,,stop,1786036388.9093888,1786036388.9109175,1786036389.0892541
60000118,91,0,Miami's Sun Life Stadium,completed,,stop,1786036388.9105082,1786036388.9122672,1786036389.0762172
60000119,91,0,Levi's Stadium,completed,,stop,1786036388.9115639,1786036388.9129307,1786036389.0423908
60000120,91,0,Sun Life Stadium,completed,,stop,1786036388.9126205,1786036388.9141586,1786036389.0444782
60000121,87,0,Levi's Stadium,completed,,stop,1786036388.9136374,1786036388.9148395,1786036389.0651212
60000122,98,0,Levi's Stadium,completed,,stop,1786036388.9146771,1786036388.9157693,1786036389.0569115
60000123,96,0,Mercedes-Benz Superdome,completed,,stop,1786036388.9157841,1786036388.9176712,1786036389.102092
60000124,92,0,Sun Life Stadium,completed,,stop,1786036388.918071,1786036388.9195292,1786036389.0341427
60000125,89,0,"Mercedes-Benz Superdome, Sun Life Stadium, Levi's Stadium",completed,,stop,1786036388.9191597,1786036388.920677,1786036389.250008
60000126,91,0,3,completed,,stop,1786036388.92027,1786036388.9216766,1786036388.998037
60000127,89,0,New Orleans,completed,,stop,1786036388.9213364,1786036388.9225557,1786036389.0154686
60000128,89,0,Sun Life Stadium,completed,,stop,1786036388.9224098,1786036388.9238858,1786036389.0319924
60000129,85,0,San Francisco Bay Area,completed,,stop,1786036388.9236438,1786036388.925117,1786036389.0535789
60000130,89,0,Levi's Stadium,completed,,stop,1786036388.9248178,1786036388.9262083,1786036389.06415
60000131,88,0,Sun Life Stadium,completed,,stop,1786036388.9258971,1786036388.9272559,1786036389.0455027
60000132,89,0,Mercedes-Benz Superdome,completed,,stop,1786036388.9269545,1786036388.9284487,1786036389.1031244
60000133,90,0,Levi's Stadium,completed,,stop,1786036388.9359026,1786036388.9372454,1786036389.0727255
60000134,208,0,"October 16, 2012",completed,,stop,1786036388.9374237,1786036388.9389863,1786036389.1904314
60000135,209,0,10,completed,,stop,1786036388.9460254,1786036388.9475226,1786036389.041282
60000136,210,0,Super Bowl XLIV,completed,,stop,1786036388.9479532,1786036388.9503534,1786036389.085311
60000137,210,0,2010,completed,,stop,1786036388.9490356,1786036388.9513125,1786036389.0882359
60000138,207,0,1985,completed,,stop,1786036388.957791,1786036388.959355,1786036389.0908463
60000139,204,0,Sun Life Stadium,completed,,stop,1786036388.9589689,1786036388.9604895,1786036389.0740457
60000140,200,0,"October 16, 2012",completed,,stop,1786036388.9601216,1786036388.9615843,1786036389.2107487
60000141,203,0,Stanford Stadium,completed,,stop,1786036388.964506,1786036388.9660819,1786036389.0842903
60000142,215,0,"May 3, 2013",completed,,stop,1786036388.9657114,1786036388.9674058,1786036389.2013028
60000143,210,0,2010,completed,,stop,1786036388.9668045,1786036388.968299,1786036389.0996115
60000144,210,0,1,completed,,stop,1786036388.9779334,1786036388.979684,1786036389.0579112
60000145,210,0,Super Bowl XLIV,completed,,stop,1786036388.9862003,1786036388.9884715,1786036389.119037
60000146,220,0,2,completed,,stop,1786036388.9873853,1786036388.9891148,1786036389.0621698
60000147,223,0,Florida legislature,completed,,stop,1786036388.9885905,1786036388.990226,1786036389.0863001
60000148,210,0,1985,completed,,stop,1786036388.9897068,1786036388.9913495,1786036389.1431732
60000149,205,0,New Orleans,completed,,stop,1786036388.9907813,1786036388.9931078,1786036389.1041613
60000150,209,0,"October 16, 2012",completed,,stop,1786036388.9918473,1786036388.9939303,1786036389.2584438
60000151,207,0,0,completed,,stop,1786036388.9928963,1786036388.9942207,1786036389.0831723
60000152,206,0,New Orleans,completed,,stop,1786036388.9966578,1786036388.9981961,1786036389.0953445
60000153,206,0,1985,completed,,stop,1786036388.9977703,1786036388.999577,1786036389.1318855
60000154,224,0,Florida legislature,completed,,stop,1786036388.9988332,1786036389.0004249,1786036389.0919375
60000155,130,0,"May 21, 2013",completed,,stop,1786036388.9998767,1786036389.0012636,1786036389.251422
60000156,124,0,NFL owners,completed,,stop,1786036389.0009754,1786036389.0026293,1786036389.0929427
60000157,121,0,2014,completed,,stop,1786036389.0022147,1786036389.003335,1786036389.1306212
60000158,125,0,$1.2 billion,completed,,stop,1786036389.0048118,1786036389.0063744,1786036389.1606379
60000159,126,0,San Diego,completed,,stop,1786036389.005893,1786036389.0072305,1786036389.1010242
60000160,128,0,Boston,completed,,stop,1786036389.0069766,1786036389.0082886,1786036389.0872552
60000161,127,0,"May 21, 2013",completed,,stop,1786036389.0080717,1786036389.0095067,1786036389.2587812
60000162,125,0,$1.2 billion,completed,,stop,1786036389.016999,1786036389.0199323,1786036389.1828663
60000163,130,0,Super Bowl XXXVII,completed,,stop,1786036389.018072,1786036389.0199592,1786036389.172608
60000164,128,0,San Diego,completed,,stop,1786036389.0191882,1786036389.0206707,1786036389.1101518
60000165,132,0,2013,completed,,stop,1786036389.0202725,1786036389.021884,1786036389.1839037
60000166,125,0,2014,completed,,stop,1786036389.0212984,1786036389.0229056,1786036389.1737905
60000167,132,0,$1.2 billion,completed,,stop,1786036389.022388,1786036389.0240574,1786036389.189286
60000168,137,0,1985,completed,,stop,1786036389.0235078,1786036389.0249162,1786036389.16183
60000169,126,0,Super Bowl XXXVII,completed,,stop,1786036389.0245404,1786036389.025838,1786036389.1796584
60000170,130,0,"May 21, 2013",completed,,stop,1786036389.0255597,1786036389.0269556,1786036389.2779238
60000171,121,0,2014,completed,,stop,1786036389.0265362,1786036389.0282588,1786036389.159466
60000172,124,0,2003,completed,,stop,1786036389.0327568,1786036389.034311,1786036389.1714761
60000173,135,0,Boston,completed,,stop,1786036389.0338426,1786036389.035205,1786036389.1112132
60000174,126,0,"May 21, 2013",completed,,stop,1786036389.0349255,1786036389.0363784,1786036389.2821863
60000175,121,0,2014,completed,,stop,1786036389.0420692,1786036389.0435514,1786036389.181827
60000176,122,0,$1.2 billion,completed,,stop,1786036389.0431325,1786036389.0445728,1786036389.1998546
60000177,127,0,2013,completed,,stop,1786036389.0441897,1786036389.0456743,1786036389.1849954
60000178,235,0,John Fox,completed,,stop,1786036389.045207,1786036389.0467162,1786036389.142085
60000179,225,0,10,completed,,stop,1786036389.0462089,1786036389.047278,1786036389.1387155
60000180,220,0,six,completed,,stop,1786036389.0532744,1786036389.0549066,1786036389.1367278
60000181,220,0,Carolina Panthers,completed,,stop,1786036389.0543537,1786036389.0560873,1786036389.1701756
60000182,222,0,Super Bowl XLVIII,completed,,stop,1786036389.0554674,1786036389.0572283,1786036389.210617
60000183,223,0,John Fox,completed,,stop,1786036389.0566037,1786036389.058069,1786036389.1494431
60000184,236,0,4,completed,,stop,1786036389.0576117,1786036389.0586474,1786036389.152782
60000185,226,0,10,completed,,stop,1786036389.0586007,1786036389.0602596,1786036389.177435
60000186,225,0,Super Bowl XXXVIII,completed,,stop,1786036389.0628822,1786036389.0645797,1786036389.2221076
60000187,222,0,six,completed,,stop,1786036389.0638852,1786036389.065323,1786036389.1398246
60000188,217,0,number one,completed,,stop,1786036389.0648477,1786036389.0660863,1786036389.1629221
60000189,216,0,one,completed,,stop,1786036389.0658216,1786036389.0671506,1786036389.140971
60000190,222,0,Super Bowl XLVIII,completed,,stop,1786036389.0668354,1786036389.0683947,1786036389.22229
60000191,225,0,Super Bowl XXXVIII,completed,,stop,1786036389.072438,1786036389.0737221,1786036389.2288506
60000192,223,0,six,completed,,stop,1786036389.0737453,1786036389.075068,1786036389.151703
60000193,228,0,1,completed,,stop,1786036389.074853,1786036389.0763097,1786036389.1539094
60000194,229,0,4,completed,,stop,1786036389.0759199,1786036389.0773387,1786036389.1506355
60000195,236,0,John Fox,completed,,stop,1786036389.0770226,1786036389.0785265,1786036389.1748948
60000196,273,0,DeAngelo Williams,completed,,stop,1786036389.0839913,1786036389.0853796,1786036389.22304
60000197,282,0,Kelvin Benjamin,completed,,stop,1786036389.0850236,1786036389.0866315,1786036389.203979
60000198,283,0,7,completed,,stop,1786036389.0860229,1786036389.0879266,1786036389.1785796
60000199,276,0,1978,completed,,stop,1786036389.0869925,1786036389.0883312,1786036389.2373574
60000200,270,0,Carolina Panthers,completed,,stop,1786036389.087977,1786036389.0896022,1786036389.224273
60000201,271,0,10,completed,,stop,1786036389.088937,1786036389.091807,1786036389.2050667
60000202,272,0,8,completed,,stop,1786036389.0899558,1786036389.091278,1786036389.1807275
60000203,272,0,Kelvin Benjamin,completed,,stop,1786036389.0916536,1786036389.09319,1786036389.2084022
60000204,279,0,1978,completed,,stop,1786036389.0926495,1786036389.094406,1786036389.2294886
60000205,273,0,2009,completed,,stop,1786036389.093637,1786036389.0950763,1786036389.2302985
60000206,273,0,2011,completed,,stop,1786036389.094848,1786036389.0961175,1786036389.2296355
60000207,283,0,torn ACL,completed,,stop,1786036389.0965402,1786036389.0974874,1786036389.210434
60000208,279,0,Kelvin Benjamin,completed,,stop,1786036389.1003847,1786036389.1017299,1786036389.224045
60000209,272,0,DeAngelo Williams,completed,,stop,1786036389.1017828,1786036389.1030576,1786036389.237202
60000210,273,0,1978,completed,,stop,1786036389.1028137,1786036389.1043692,1786036389.2360818
60000211,275,0,10,completed,,stop,1786036389.1038556,1786036389.1055481,1786036389.202676
60000212,275,0,Carolina Panthers,completed,,stop,1786036389.1048698,1786036389.1068249,1786036389.222568
60000213,278,0,1978,completed,,stop,1786036389.110895,1786036389.1123984,1786036389.2498088
60000214,273,0,Carolina Panthers,completed,,stop,1786036389.1119351,1786036389.1137524,1786036389.2293766
60000215,279,0,10,completed,,stop,1786036389.119843,1786036389.1212842,1786036389.2215886
60000216,362,0,6,completed,,stop,1786036389.1315122,1786036389.1331007,1786036389.2094827
60000217,362,0,45,completed,,stop,1786036389.1331778,1786036389.1348784,1786036389.2285054
60000218,361,0,10,completed,,stop,1786036389.1361272,1786036389.1376715,1786036389.2290695
60000219,360,0,27,completed,,stop,1786036389.1374855,1786036389.1391377,1786036389.2292323
60000220,360,0,Greg Olsen,completed,,stop,1786036389.1395025,1786036389.1412272,1786036389.236708
60000221,365,0,45,completed,,stop,1786036389.1406283,1786036389.1421397,1786036389.2370908
60000222,362,0,99.4,completed,,stop,1786036389.1417317,1786036389.1432068,1786036389.278192
60000223,362,0,77,completed,,stop,1786036389.1428351,1786036389.144339,1786036389.2359562
60000224,360,0,receiver,completed,,stop,1786036389.1439006,1786036389.145665,1786036389.2228723
60000225,369,0,Jonathan Stewart,completed,,stop,1786036389.1502852,1786036389.151659,1786036389.2492278
60000226,371,0,6,completed,,stop,1786036389.1514082,1786036389.1529655,1786036389.2304573
60000227,362,0,Cam Newton,completed,,stop,1786036389.1524913,1786036389.1542134,1786036389.2510602
60000228,361,0,3837,completed,,stop,1786036389.1536257,1786036389.1551366,1786036389.2825499
60000229,361,0,45,completed,,stop,1786036389.1546092,1786036389.1556916,1786036389.2677996
60000230,364,0,6,completed,,stop,1786036389.1603062,1786036389.1616724,1786036389.2368867
60000231,368,0,500,completed,,stop,1786036389.1614897,1786036389.163696,1786036389.2777026
60000232,365,0,3837,completed,,stop,1786036389.1625822,1786036389.1648958,1786036389.2906098
60000233,363,0,10,completed,,stop,1786036389.1642575,1786036389.1658301,1786036389.259068
60000234,361,0,99.4,completed,,stop,1786036389.1711056,1786036389.1723783,1786036389.2992725
60000235,364,0,39,completed,,stop,1786036389.172264,1786036389.1739445,1786036389.2681057
60000236,336,0,308,completed,,stop,1786036389.1734507,1786036389.174819,1786036389.2990005
60000237,334,0,136,completed,,stop,1786036389.174583,1786036389.176057,1786036389.2991393
60000238,334,0,118,completed,,stop,1786036389.175871,1786036389.1770456,1786036389.298463
60000239,334,0,4,completed,,stop,1786036389.1782587,1786036389.1795113,1786036389.2686377
60000240,337,0,Kawann Short,completed,,stop,1786036389.1793385,1786036389.1811576,1786036389.3264718
60000241,341,0,24,completed,,stop,1786036389.1803854,1786036389.1817532,1786036389.290829
60000242,331,0,Kawann Short,completed,,stop,1786036389.1815119,1786036389.1828306,1786036389.3253815
60000243,340,0,4,completed,,stop,1786036389.1825554,1786036389.1838377,1786036389.277374
60000244,335,0,4,completed,,stop,1786036389.1835885,1786036389.1851015,1786036389.267549
60000245,337,0,Kurt Coleman,completed,,stop,1786036389.1846554,1786036389.1862857,1786036389.2982798
60000246,340,0,24,completed,,stop,1786036389.1857104,1786036389.187559,1786036389.2907088
60000247,340,0,Kony Ealy,completed,,stop,1786036389.1900907,1786036389.1915483,1786036389.314458
60000248,335,0,Thomas Davis,completed,,stop,1786036389.1912627,1786036389.1924155,1786036389.2828634
60000249,341,0,2,completed,,stop,1786036389.2009046,1786036389.202652,1786036389.2780604
60000250,556,0,Gary Kubiak,completed,,stop,1786036389.202256,1786036389.2041097,1786036389.3256524
60000251,565,0,Brock Osweiler,completed,,stop,1786036389.2036304,1786036389.2052298,1786036389.3391101
60000252,558,0,Indianapolis Colts,completed,,stop,1786036389.2048044,1786036389.206623,1786036389.3268821
60000253,563,0,San Diego Chargers,completed,,stop,1786036389.2057924,1786036389.2080796,1786036389.32706
60000254,557,0,Wade Phillips,completed,,stop,1786036389.2091353,1786036389.2107694,1786036389.3139756
60000255,563,0,4,completed,,stop,1786036389.2101994,1786036389.2118797,1786036389.2826884
