doc_id,prompt_tokens,output_tokens,output_text,status,error_type,finish_reason,submit_epoch_s,service_start_epoch_s,completion_epoch_s
60000022,234,0,Denver Broncos,completed,,stop,1786036565.7280636,1786036565.729365,1786036565.8911736
60000023,234,0,Carolina Panthers,completed,,stop,1786036565.7288306,1786036565.7299738,1786036565.895242
60000024,231,0,Denver Broncos,completed,,stop,1786036565.7296731,1786036565.7309484,1786036565.8775494
60000025,240,0,2015,completed,,stop,1786036565.7304497,1786036565.7318485,1786036565.9277663
60000026,233,0,Denver Broncos,completed,,stop,1786036565.7312179,1786036565.7326703,1786036565.890123
60000027,233,0,Levi's Stadium,completed,,stop,1786036565.7320316,1786036565.7333932,1786036565.925366
60000028,236,0,Super Bowl,completed,,stop,1786036565.7328508,1786036565.7343495,1786036565.892247
60000029,236,0,Denver Broncos,completed,,stop,1786036565.7336278,1786036565.7351065,1786036565.8875299
60000030,207,0,Cam Newton,completed,,stop,1786036565.734375,1786036565.73567,1786036565.8891196
60000031,208,0,4,completed,,stop,1786036565.735082,1786036565.736413,1786036565.8635423
60000032,205,0,1995,completed,,stop,1786036565.8513365,1786036565.853203,1786036566.0048332
60000033,200,0,Arizona Cardinals,completed,,stop,1786036565.8525364,1786036565.854199,1786036565.9610531
60000034,206,0,New England Patriots,completed,,stop,1786036565.8536372,1786036565.855267,1786036565.9786355
60000035,205,0,Arizona Cardinals,completed,,stop,1786036565.8546636,1786036565.8558962,1786036565.9623346
60000036,203,0,New England Patriots,completed,,stop,1786036565.8557434,1786036565.8575275,1786036565.9806623
60000037,202,0,New England Patriots,completed,,stop,1786036565.862159,1786036565.8635573,1786036566.0018406
60000038,205,0,4,completed,,stop,1786036565.8632402,1786036565.8650906,1786036565.95843
60000039,199,0,Cam Newton,completed,,stop,1786036565.8643742,1786036565.8657336,1786036565.9764946
60000040,214,0,15–1,completed,,stop,1786036565.8653796,1786036565.8669617,1786036566.015161
60000041,210,0,Cam Newton,completed,,stop,1786036565.8663878,1786036565.8674242,1786036565.9750717
60000042,212,0,12–4,completed,,stop,1786036565.8787417,1786036565.8804944,1786036566.0185137
60000043,206,0,4,completed,,stop,1786036565.8803182,1786036565.8826232,1786036565.9776292
60000044,213,0,New England Patriots,completed,,stop,1786036565.8815432,1786036565.883642,1786036566.021724
60000045,201,0,Cam Newton,completed,,stop,1786036565.8836243,1786036565.8873425,1786036565.999768
60000046,204,0,Arizona Cardinals,completed,,stop,1786036565.8868713,1786036565.8893864,1786036565.9985204
60000047,205,0,2,completed,,stop,1786036565.8888726,1786036565.8900723,1786036565.979631
60000048,202,0,The Broncos (Denver) beat the New England Patriots in the AFC championship.,completed,,stop,1786036565.8898923,1786036565.8910272,1786036566.2548432
60000049,206,0,Cam Newton,completed,,stop,1786036565.8908935,1786036565.892487,1786036565.9949958
60000050,205,0,New England Patriots,completed,,stop,1786036565.8919878,1786036565.893824,1786036566.0195968
60000051,209,0,Arizona Cardinals,completed,,stop,1786036565.8930266,1786036565.894478,1786036565.996803
60000052,198,0,Cam Newton,completed,,stop,1786036565.894023,1786036565.8954947,1786036566.000791
60000053,204,0,Arizona Cardinals,completed,,stop,1786036565.8950107,1786036565.8961742,1786036566.0028412
60000054,202,0,1995,completed,,stop,1786036565.8959787,1786036565.897409,1786036566.0343506
60000055,126,0,Von Miller,completed,,stop,1786036565.920471,1786036565.9221041,1786036566.0375156
60000056,133,0,2,completed,,stop,1786036565.9221036,1786036565.9235816,1786036566.0038307
60000057,134,0,Broncos,completed,,stop,1786036565.9230857,1786036565.9246113,1786036566.0364985
60000058,131,0,Von Miller,completed,,stop,1786036565.9240682,1786036565.9253929,1786036566.057296
60000059,134,0,5,completed,,stop,1786036565.9251068,1786036565.9265912,1786036566.0139127
60000060,128,0,Newton,completed,,stop,1786036565.9275086,1786036565.9292169,1786036566.0173225
60000061,128,0,seven,completed,,stop,1786036565.9285579,1786036565.93004,1786036566.0206895
60000062,126,0,Von Miller,completed,,stop,1786036565.9349215,1786036565.9364285,1786036566.0552933
60000063,129,0,three,completed,,stop,1786036565.9604735,1786036565.9624608,1786036566.033186
60000064,128,0,2,completed,,stop,1786036565.9620917,1786036565.963582,1786036566.035447
60000065,134,0,Von Miller,completed,,stop,1786036565.963089,1786036565.9649842,1786036566.075652
60000066,133,0,linebacker,completed,,stop,1786036565.9761457,1786036565.977497,1786036566.0987835
60000067,137,0,5,completed,,stop,1786036565.9773784,1786036565.9786894,1786036566.051516
60000068,137,0,two,completed,,stop,1786036565.9783962,1786036565.979865,1786036566.0542576
60000069,128,0,Von Miller,completed,,stop,1786036565.979391,1786036565.9808724,1786036566.1039789
60000070,132,0,5,completed,,stop,1786036565.9804196,1786036565.9818614,1786036566.0531049
60000071,132,0,seven,completed,,stop,1786036565.981429,1786036565.982915,1786036566.0562825
60000072,135,0,3,completed,,stop,1786036565.9963737,1786036565.9979167,1786036566.0738487
60000073,133,0,fumble,completed,,stop,1786036565.9981077,1786036565.9994195,1786036566.1006033
60000074,131,0,Von Miller,completed,,stop,1786036565.999527,1786036566.0009809,1786036566.1474798
60000075,128,0,linebacker,completed,,stop,1786036566.0005474,1786036566.0018349,1786036566.1453052
60000076,132,0,seven,completed,,stop,1786036566.0015795,1786036566.0029142,1786036566.1059086
60000077,134,0,3,completed,,stop,1786036566.0025911,1786036566.0040858,1786036566.104954
60000078,133,0,Von Miller,completed,,stop,1786036566.003589,1786036566.0050275,1786036566.1409867
60000079,135,0,5,completed,,stop,1786036566.0045593,1786036566.005809,1786036566.10297
60000080,144,0,CBS,completed,,stop,1786036566.0056055,1786036566.0068107,1786036566.1019921
60000081,149,0,$5 million,completed,,stop,1786036566.0148606,1786036566.0169656,1786036566.1423948
60000082,144,0,Coldplay,completed,,stop,1786036566.0159705,1786036566.017821,1786036566.1165679
60000083,150,0,Beyoncé and Bruno Mars,completed,,stop,1786036566.017057,1786036566.018684,1786036566.1932275
60000084,145,0,Super Bowl XLVIII,completed,,stop,1786036566.0182533,1786036566.0203533,1786036566.1740782
60000085,146,0,CBS,completed,,stop,1786036566.0193083,1786036566.0210836,1786036566.0966618
60000086,144,0,$5 million,completed,,stop,1786036566.0204322,1786036566.0219214,1786036566.1464362
60000087,146,0,Bruno Mars,completed,,stop,1786036566.0214746,1786036566.0245726,1786036566.1563978
60000088,146,0,Bruno Mars,completed,,stop,1786036566.0227747,1786036566.0256193,1786036566.1614316
60000089,145,0,Coldplay,completed,,stop,1786036566.0340652,1786036566.0353568,1786036566.1434968
60000090,144,0,CBS,completed,,stop,1786036566.0351703,1786036566.0366523,1786036566.1154249
60000091,150,0,$5 million,completed,,stop,1786036566.0362437,1786036566.0377264,1786036566.1574228
60000092,150,0,Bruno Mars,completed,,stop,1786036566.0372653,1786036566.039068,1786036566.1594312
60000093,155,0,third-most watched,completed,,stop,1786036566.0382648,1786036566.0394402,1786036566.1553354
60000094,139,0,CBS,completed,,stop,1786036566.0527248,1786036566.0541906,1786036566.1375098
60000095,143,0,$5 million,completed,,stop,1786036566.0540175,1786036566.0559285,1786036566.1727307
60000096,143,0,Coldplay,completed,,stop,1786036566.05504,1786036566.0570443,1786036566.1584442
60000097,147,0,Beyoncé and Bruno Mars,completed,,stop,1786036566.056036,1786036566.0575988,1786036566.2375894
60000098,139,0,CBS,completed,,stop,1786036566.0570183,1786036566.0591278,1786036566.139424
60000099,143,0,Coldplay,completed,,stop,1786036566.0580611,1786036566.059282,1786036566.1604471
60000100,145,0,Beyoncé and Bruno Mars,completed,,stop,1786036566.0751994,1786036566.0767112,1786036566.2504761
60000101,144,0,Super Bowl XLVIII,completed,,stop,1786036566.0765064,1786036566.078108,1786036566.2321422
60000102,140,0,$5 million,completed,,stop,1786036566.0983348,1786036566.1001127,1786036566.2160318
60000103,143,0,Coldplay,completed,,stop,1786036566.1002004,1786036566.1016583,1786036566.1916494
60000104,149,0,Beyoncé and Bruno Mars,completed,,stop,1786036566.1017451,1786036566.1030524,1786036566.268634
60000105,145,0,Bruno Mars,completed,,stop,1786036566.1027334,1786036566.104123,1786036566.2174237
60000106,88,0,Roger Goodell,completed,,stop,1786036566.1037145,1786036566.1046293,1786036566.2133584
60000107,89,0,50th Super Bowl,completed,,stop,1786036566.1047184,1786036566.1056376,1786036566.25761
60000108,99,0,2012,completed,,stop,1786036566.1056685,1786036566.1072974,1786036566.2557886
60000109,91,0,Roger Goodell,completed,,stop,1786036566.1066086,1786036566.1083844,1786036566.234035
60000110,91,0,In early 2012,completed,,stop,1786036566.1162794,1786036566.1177263,1786036566.305301
60000111,88,0,Roger Goodell,completed,,stop,1786036566.1173692,1786036566.1191394,1786036566.2356575
60000112,86,0,Roger Goodell,completed,,stop,1786036566.1390064,1786036566.140687,1786036566.251894
60000113,86,0,Roger Goodell,completed,,stop,1786036566.1406233,1786036566.142195,1786036566.2529266
60000114,92,0,an important game,completed,,stop,1786036566.1421049,1786036566.1436765,1786036566.253901
60000115,100,0,spectacular,completed,,stop,1786036566.1432405,1786036566.1445613,1786036566.2567046
60000116,96,0,2012,completed,,stop,1786036566.1447752,1786036566.1463463,1786036566.2952635
60000117,91,0,Mercedes-Benz Superdome,completed,,stop,1786036566.146166,1786036566.1474655,1786036566.3293862
60000118,91,0,Miami's Sun Life Stadium,completed,,stop,1786036566.1472216,1786036566.148486,1786036566.304269
60000119,91,0,Levi's Stadium,completed,,stop,1786036566.1482246,1786036566.1497045,1786036566.2962518
60000120,91,0,Sun Life Stadium,completed,,stop,1786036566.1561363,1786036566.1577399,1786036566.2707238
60000121,87,0,Levi's Stadium,completed,,stop,1786036566.1571698,1786036566.1584985,1786036566.2932637
60000122,98,0,Levi's Stadium,completed,,stop,1786036566.1581872,1786036566.1596527,1786036566.2943285
60000123,96,0,Mercedes-Benz Superdome,completed,,stop,1786036566.1591825,1786036566.160833,1786036566.3283703
60000124,92,0,Sun Life Stadium,completed,,stop,1786036566.1601832,1786036566.1612692,1786036566.2697005
60000125,89,0,"Mercedes-Benz Superdome, Sun Life Stadium, Levi's Stadium",completed,,stop,1786036566.1611874,1786036566.1624115,1786036566.4839976
60000126,91,0,3,completed,,stop,1786036566.1621659,1786036566.1633232,1786036566.236634
60000127,89,0,New Orleans,completed,,stop,1786036566.1737607,1786036566.175207,1786036566.2674394
60000128,89,0,Sun Life Stadium,completed,,stop,1786036566.1750636,1786036566.176525,1786036566.2907712
60000129,85,0,San Francisco Bay Area,completed,,stop,1786036566.192697,1786036566.1944077,1786036566.3272426
60000130,89,0,Levi's Stadium,completed,,stop,1786036566.1941383,1786036566.1955686,1786036566.3303673
60000131,88,0,Sun Life Stadium,completed,,stop,1786036566.215443,1786036566.218069,1786036566.331299
60000132,89,0,Mercedes-Benz Superdome,completed,,stop,1786036566.2171621,1786036566.2189515,1786036566.3831122
60000133,90,0,Levi's Stadium,completed,,stop,1786036566.2181022,1786036566.2196233,1786036566.3416157
60000134,208,0,"October 16, 2012",completed,,stop,1786036566.2335882,1786036566.2353642,1786036566.4814355
60000135,209,0,10,completed,,stop,1786036566.235221,1786036566.2368536,1786036566.3322449
60000136,210,0,Super Bowl XLIV,completed,,stop,1786036566.2363641,1786036566.238088,1786036566.372307
60000137,210,0,2010,completed,,stop,1786036566.2373288,1786036566.2386725,1786036566.3661406
60000138,207,0,1985,completed,,stop,1786036566.2382946,1786036566.2399788,1786036566.3858602
60000139,204,0,Sun Life Stadium,completed,,stop,1786036566.2515802,1786036566.2533402,1786036566.373261
60000140,200,0,"October 16, 2012",completed,,stop,1786036566.252654,1786036566.254418,1786036566.4999003
60000141,203,0,Stanford Stadium,completed,,stop,1786036566.2536545,1786036566.255162,1786036566.3690493
60000142,215,0,"May 3, 2013",completed,,stop,1786036566.254598,1786036566.2561028,1786036566.4875429
60000143,210,0,2010,completed,,stop,1786036566.2555418,1786036566.2574654,1786036566.40608
60000144,210,0,1,completed,,stop,1786036566.2564545,1786036566.25775,1786036566.342636
60000145,210,0,Super Bowl XLIV,completed,,stop,1786036566.257372,1786036566.2589579,1786036566.4078484
60000146,220,0,2,completed,,stop,1786036566.2582765,1786036566.2598803,1786036566.340567
60000147,223,0,Florida legislature,completed,,stop,1786036566.268343,1786036566.269714,1786036566.3713236
60000148,210,0,1985,completed,,stop,1786036566.269418,1786036566.2707152,1786036566.4097254
60000149,205,0,New Orleans,completed,,stop,1786036566.2704587,1786036566.2719622,1786036566.3703344
60000150,209,0,"October 16, 2012",completed,,stop,1786036566.2714,1786036566.2726917,1786036566.5187416
60000151,207,0,0,completed,,stop,1786036566.2926414,1786036566.294394,1786036566.3848174
60000152,206,0,New Orleans,completed,,stop,1786036566.2940748,1786036566.2957048,1786036566.4036667
60000153,206,0,1985,completed,,stop,1786036566.295016,1786036566.296758,1786036566.442994
60000154,224,0,Florida legislature,completed,,stop,1786036566.2959993,1786036566.297228,1786036566.4106514
60000155,130,0,"May 21, 2013",completed,,stop,1786036566.2969577,1786036566.2987466,1786036566.5559745
60000156,124,0,NFL owners,completed,,stop,1786036566.305027,1786036566.306266,1786036566.4087963
60000157,121,0,2014,completed,,stop,1786036566.306007,1786036566.3074484,1786036566.444746
60000158,125,0,$1.2 billion,completed,,stop,1786036566.328088,1786036566.329421,1786036566.4930274
60000159,126,0,San Diego,completed,,stop,1786036566.3291314,1786036566.3306408,1786036566.4204547
60000160,128,0,Boston,completed,,stop,1786036566.3301008,1786036566.331651,1786036566.4193873
60000161,127,0,"May 21, 2013",completed,,stop,1786036566.3310544,1786036566.3325078,1786036566.5996068
60000162,125,0,$1.2 billion,completed,,stop,1786036566.3319907,1786036566.3337123,1786036566.5010412
60000163,130,0,Super Bowl XXXVII,completed,,stop,1786036566.3329709,1786036566.3344054,1786036566.502112
60000164,128,0,San Diego,completed,,stop,1786036566.3413422,1786036566.3427973,1786036566.440432
60000165,132,0,2013,completed,,stop,1786036566.342373,1786036566.3438497,1786036566.4903264
60000166,125,0,2014,completed,,stop,1786036566.3433878,1786036566.3449626,1786036566.4919295
60000167,132,0,$1.2 billion,completed,,stop,1786036566.368342,1786036566.3699138,1786036566.5198505
60000168,137,0,1985,completed,,stop,1786036566.3700573,1786036566.3719034,1786036566.5042284
60000169,126,0,Super Bowl XXXVII,completed,,stop,1786036566.371055,1786036566.3727484,1786036566.5405128
60000170,130,0,"May 21, 2013",completed,,stop,1786036566.372022,1786036566.3737023,1786036566.6375463
60000171,121,0,2014,completed,,stop,1786036566.372999,1786036566.375084,1786036566.5262644
60000172,124,0,2003,completed,,stop,1786036566.373978,1786036566.376045,1786036566.522095
60000173,135,0,Boston,completed,,stop,1786036566.3839664,1786036566.3856394,1786036566.4572852
60000174,126,0,"May 21, 2013",completed,,stop,1786036566.385614,1786036566.3872805,1786036566.6390204
60000175,121,0,2014,completed,,stop,1786036566.386701,1786036566.3886828,1786036566.5231438
60000176,122,0,$1.2 billion,completed,,stop,1786036566.4054754,1786036566.4069166,1786036566.5546978
60000177,127,0,2013,completed,,stop,1786036566.4075859,1786036566.4092262,1786036566.5372996
60000178,235,0,John Fox,completed,,stop,1786036566.4085307,1786036566.4103148,1786036566.5252407
60000179,225,0,10,completed,,stop,1786036566.4094748,1786036566.4106357,1786036566.5209825
60000180,220,0,six,completed,,stop,1786036566.4103947,1786036566.41202,1786036566.503184
60000181,220,0,Carolina Panthers,completed,,stop,1786036566.4113073,1786036566.4125636,1786036566.536279
60000182,222,0,Super Bowl XLVIII,completed,,stop,1786036566.4201863,1786036566.4216197,1786036566.5730143
60000183,223,0,John Fox,completed,,stop,1786036566.4212086,1786036566.4228563,1786036566.524188
60000184,236,0,4,completed,,stop,1786036566.442378,1786036566.4439824,1786036566.5272474
60000185,226,0,10,completed,,stop,1786036566.4445016,1786036566.4462354,1786036566.538352
60000186,225,0,Super Bowl XXXVIII,completed,,stop,1786036566.4454157,1786036566.4469643,1786036566.5973055
60000187,222,0,six,completed,,stop,1786036566.4582965,1786036566.4598143,1786036566.5394483
60000188,217,0,number one,completed,,stop,1786036566.483295,1786036566.487895,1786036566.6027489
60000189,216,0,one,completed,,stop,1786036566.4868786,1786036566.4901018,1786036566.5767546
60000190,222,0,Super Bowl XLVIII,completed,,stop,1786036566.489797,1786036566.4916613,1786036566.658852
60000191,225,0,Super Bowl XXXVIII,completed,,stop,1786036566.491616,1786036566.4935098,1786036566.6554394
60000192,223,0,six,completed,,stop,1786036566.4927657,1786036566.4944806,1786036566.5742977
60000193,228,0,1,completed,,stop,1786036566.4938436,1786036566.4954596,1786036566.575542
60000194,229,0,4,completed,,stop,1786036566.500765,1786036566.502219,1786036566.5778818
60000195,236,0,John Fox,completed,,stop,1786036566.50186,1786036566.5035038,1786036566.6011724
60000196,273,0,DeAngelo Williams,completed,,stop,1786036566.5029364,1786036566.5045846,1786036566.6365047
60000197,282,0,Kelvin Benjamin,completed,,stop,1786036566.5039732,1786036566.5052972,1786036566.6136854
60000198,283,0,7,completed,,stop,1786036566.5049803,1786036566.506534,1786036566.598452
60000199,276,0,1978,completed,,stop,1786036566.5195847,1786036566.5218885,1786036566.6791558
60000200,270,0,Carolina Panthers,completed,,stop,1786036566.5207098,1786036566.5226336,1786036566.6605587
60000201,271,0,10,completed,,stop,1786036566.5218234,1786036566.523496,1786036566.6403825
60000202,272,0,8,completed,,stop,1786036566.522887,1786036566.5242844,1786036566.615691
60000203,272,0,Kelvin Benjamin,completed,,stop,1786036566.5239332,1786036566.525199,1786036566.6617107
60000204,279,0,1978,completed,,stop,1786036566.524977,1786036566.5260563,1786036566.6773307
60000205,273,0,2009,completed,,stop,1786036566.5260108,1786036566.527727,1786036566.6852188
60000206,273,0,2011,completed,,stop,1786036566.5270076,1786036566.528043,1786036566.684135
60000207,283,0,torn ACL,completed,,stop,1786036566.528021,1786036566.529558,1786036566.6568418
60000208,279,0,Kelvin Benjamin,completed,,stop,1786036566.5370436,1786036566.53882,1786036566.6628823
60000209,272,0,DeAngelo Williams,completed,,stop,1786036566.5380995,1786036566.5397122,1786036566.682976
60000210,273,0,1978,completed,,stop,1786036566.5391712,1786036566.5409174,1786036566.675141
60000211,275,0,10,completed,,stop,1786036566.5402558,1786036566.542649,1786036566.6353507
60000212,275,0,Carolina Panthers,completed,,stop,1786036566.5412805,1786036566.5433536,1786036566.6639826
60000213,278,0,1978,completed,,stop,1786036566.5556757,1786036566.557437,1786036566.701856
60000214,273,0,Carolina Panthers,completed,,stop,1786036566.5568717,1786036566.55863,1786036566.6817322
60000215,279,0,10,completed,,stop,1786036566.5740118,1786036566.580469,1786036566.6964438
60000216,362,0,6,completed,,stop,1786036566.5752213,1786036566.5807064,1786036566.6802971
60000217,362,0,45,completed,,stop,1786036566.5764484,1786036566.581168,1786036566.7040873
60000218,361,0,10,completed,,stop,1786036566.577604,1786036566.5806768,1786036566.6979
60000219,360,0,27,completed,,stop,1786036566.5787063,1786036566.5820866,1786036566.705178
60000220,360,0,Greg Olsen,completed,,stop,1786036566.5981743,1786036566.6000798,1786036566.7063682
60000221,365,0,45,completed,,stop,1786036566.5993261,1786036566.601055,1786036566.702956
60000222,362,0,99.4,completed,,stop,1786036566.600887,1786036566.602568,1786036566.7350926
60000223,362,0,77,completed,,stop,1786036566.6024075,1786036566.6038284,1786036566.699189
60000224,360,0,receiver,completed,,stop,1786036566.603543,1786036566.6050596,1786036566.7003782
60000225,369,0,Jonathan Stewart,completed,,stop,1786036566.6145809,1786036566.6161041,1786036566.7137225
60000226,371,0,6,completed,,stop,1786036566.6165376,1786036566.6181264,1786036566.7077022
60000227,362,0,Cam Newton,completed,,stop,1786036566.6362114,1786036566.6376336,1786036566.7353117
60000228,361,0,3837,completed,,stop,1786036566.637288,1786036566.6388116,1786036566.778756
60000229,361,0,45,completed,,stop,1786036566.6385825,1786036566.6402347,1786036566.7346156
60000230,364,0,6,completed,,stop,1786036566.6400514,1786036566.6417418,1786036566.7355142
60000231,368,0,500,completed,,stop,1786036566.6412208,1786036566.6429405,1786036566.7804255
60000232,365,0,3837,completed,,stop,1786036566.6565018,1786036566.6581228,1786036566.7942274
60000233,363,0,10,completed,,stop,1786036566.6580715,1786036566.6597521,1786036566.755265
60000234,361,0,99.4,completed,,stop,1786036566.6602466,1786036566.6616633,1786036566.8111567
60000235,364,0,39,completed,,stop,1786036566.6613963,1786036566.6626723,1786036566.7789893
60000236,336,0,308,completed,,stop,1786036566.6625671,1786036566.664247,1786036566.7938535
60000237,334,0,136,completed,,stop,1786036566.663675,1786036566.664746,1786036566.7940605
60000238,334,0,118,completed,,stop,1786036566.6647725,1786036566.6665833,1786036566.7939599
60000239,334,0,4,completed,,stop,1786036566.6768024,1786036566.6783595,1786036566.7550895
60000240,337,0,Kawann Short,completed,,stop,1786036566.6787362,1786036566.6805108,1786036566.8129582
60000241,341,0,24,completed,,stop,1786036566.679994,1786036566.6818624,1786036566.7937355
60000242,331,0,Kawann Short,completed,,stop,1786036566.6813383,1786036566.682879,1786036566.8278666
60000243,340,0,4,completed,,stop,1786036566.6826522,1786036566.6842403,1786036566.7799637
60000244,335,0,4,completed,,stop,1786036566.6838179,1786036566.6858773,1786036566.7802072
60000245,337,0,Kurt Coleman,completed,,stop,1786036566.6849258,1786036566.6861696,1786036566.8126593
60000246,340,0,24,completed,,stop,1786036566.6860106,1786036566.6879094,1786036566.7944038
60000247,340,0,Kony Ealy,completed,,stop,1786036566.697506,1786036566.7009237,1786036566.8414755
60000248,335,0,Thomas Davis,completed,,stop,1786036566.6988466,1786036566.7009656,1786036566.8132346
60000249,341,0,2,completed,,stop,1786036566.7000823,1786036566.7014146,1786036566.7935753
60000250,556,0,Gary Kubiak,completed,,stop,1786036566.7015624,1786036566.7028718,1786036566.841965
60000251,565,0,Brock Osweiler,completed,,stop,1786036566.7026632,1786036566.7040133,1786036566.8565853
60000252,558,0,Indianapolis Colts,completed,,stop,1786036566.7037842,1786036566.705187,1786036566.827515
60000253,563,0,San Diego Chargers,completed,,stop,1786036566.7048683,1786036566.706126,1786036566.8272092
60000254,557,0,Wade Phillips,completed,,stop,1786036566.705984,1786036566.7073677,1786036566.8268318
60000255,563,0,4,completed,,stop,1786036566.707367,1786036566.7084472,1786036566.8101816
