schema_version,observed_epoch_s,elapsed_s,event_seq,event_time_s,event_epoch_s,endpoint_id,action,tier,selected_job_id,selected_request_id,target_job_id,head_work,reclaim_debt,hold_duration_s,constraint_conflict,ready_jobs,fitting_jobs,debt_by_job,debt_cap_by_job,recovery_inflight_by_job,active_requests,active_work,avoidable_idle,foreign_grant_over_debt_critical
2,1786671632.6444454,16.099433183670044,6,10610358.851541048,1786671632.4269173,endpoint-1,grant,saor_fallback,3640,3640:request:300043,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],6,7849,False,False
2,1786671632.6444454,16.099433183670044,7,10610358.858278686,1786671632.4336543,endpoint-1,grant,saor_fallback,3640,3640:request:300046,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],7,8996,False,False
2,1786671632.6444454,16.099433183670044,8,10610358.861054892,1786671632.4364305,endpoint-1,grant,saor_fallback,3640,3640:request:300047,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],8,10328,False,False
2,1786671632.6444454,16.099433183670044,9,10610358.930743849,1786671632.50612,endpoint-1,grant,saor_fallback,3640,3640:request:300050,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],9,11508,False,False
2,1786671632.6444454,16.099433183670044,10,10610358.934024023,1786671632.5093994,endpoint-1,grant,saor_fallback,3640,3640:request:300051,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],10,12930,False,False
2,1786671632.9948473,16.449835062026978,6,10610359.113073744,1786671632.68845,endpoint-0,grant,saor_fallback,3640,3640:request:300059,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],6,8611,False,False
2,1786671632.9948473,16.449835062026978,7,10610359.192607112,1786671632.7679832,endpoint-0,grant,saor_fallback,3640,3640:request:300070,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],7,9944,False,False
2,1786671632.9948473,16.449835062026978,11,10610359.11628102,1786671632.6916564,endpoint-1,grant,saor_fallback,3640,3640:request:300065,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],11,14197,False,False
2,1786671633.7049847,17.159972429275513,8,10610360.011444751,1786671633.5868206,endpoint-0,grant,saor_fallback,3640,3640:request:300080,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],8,11277,False,False
2,1786671633.7049847,17.159972429275513,12,10610359.953227833,1786671633.5286038,endpoint-1,grant,saor_fallback,3640,3640:request:300078,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],12,15673,False,False
2,1786671634.4374795,17.892467260360718,9,10610360.76748414,1786671634.34286,endpoint-0,grant,saor_fallback,3640,3640:request:300082,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],9,12591,False,False
2,1786671634.4374795,17.892467260360718,10,10610360.770815011,1786671634.3461907,endpoint-0,grant,saor_fallback,3640,3640:request:300083,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],10,14016,False,False
2,1786671634.4374795,17.892467260360718,11,10610360.840941492,1786671634.4163172,endpoint-0,grant,saor_fallback,3640,3640:request:300084,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],11,15333,False,False
2,1786671634.7862604,18.24124813079834,12,10610361.016654909,1786671634.592031,endpoint-0,grant,saor_fallback,3640,3640:request:300094,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],12,16558,False,False
2,1786671634.7862604,18.24124813079834,13,10610361.019773368,1786671634.5951488,endpoint-0,grant,saor_fallback,3640,3640:request:300099,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],13,17929,False,False
2,1786671634.7862604,18.24124813079834,14,10610361.093591549,1786671634.6689672,endpoint-0,grant,saor_fallback,3640,3640:request:300111,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],14,19170,False,False
2,1786671634.7862604,18.24124813079834,15,10610361.096643792,1786671634.6720192,endpoint-0,grant,saor_fallback,3640,3640:request:300114,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],15,20453,False,False
2,1786671635.1396203,18.594608068466187,16,10610361.273778852,1786671634.8491547,endpoint-0,grant,saor_fallback,3640,3640:request:300146,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],16,21881,False,False
2,1786671635.1396203,18.594608068466187,17,10610361.346829724,1786671634.9222054,endpoint-0,grant,saor_fallback,3640,3640:request:300155,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],17,23528,False,False
2,1786671635.1396203,18.594608068466187,18,10610361.352497637,1786671634.9278731,endpoint-0,grant,saor_fallback,3640,3640:request:300160,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],18,25029,False,False
2,1786671635.1396203,18.594608068466187,19,10610361.409848252,1786671634.9852242,endpoint-0,grant,saor_fallback,3640,3640:request:300181,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],19,26167,False,False
2,1786671635.1396203,18.594608068466187,20,10610361.412935928,1786671634.9883113,endpoint-0,grant,saor_fallback,3640,3640:request:300184,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],20,27480,False,False
2,1786671635.1396203,18.594608068466187,21,10610361.430438103,1786671635.0058138,endpoint-0,grant,saor_fallback,3640,3640:request:300202,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],21,28853,False,False
2,1786671635.1396203,18.594608068466187,22,10610361.433467893,1786671635.0088432,endpoint-0,grant,saor_fallback,3640,3640:request:300205,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],22,30012,False,False
2,1786671635.1396203,18.594608068466187,23,10610361.437937673,1786671635.013313,endpoint-0,grant,saor_fallback,3640,3640:request:300210,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],23,31298,False,False
2,1786671635.1396203,18.594608068466187,24,10610361.52136086,1786671635.096737,endpoint-0,grant,saor_fallback,3640,3640:request:300230,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],24,32547,False,False
2,1786671635.1396203,18.594608068466187,25,10610361.5246484,1786671635.1000237,endpoint-0,grant,saor_fallback,3640,3640:request:300239,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],25,33759,False,False
2,1786671635.1396203,18.594608068466187,26,10610361.527258476,1786671635.1026337,endpoint-0,grant,saor_fallback,3640,3640:request:300245,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],26,35174,False,False
2,1786671635.1396203,18.594608068466187,27,10610361.529543957,1786671635.1049192,endpoint-0,grant,saor_fallback,3640,3640:request:300255,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],27,36376,False,False
2,1786671635.1396203,18.594608068466187,28,10610361.547153484,1786671635.122529,endpoint-0,grant,saor_fallback,3640,3640:request:300262,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],28,37630,False,False
2,1786671635.1396203,18.594608068466187,29,10610361.554724865,1786671635.1301003,endpoint-0,grant,saor_fallback,3640,3640:request:300274,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],29,39092,False,False
2,1786671635.1396203,18.594608068466187,13,10610361.232285416,1786671634.8076613,endpoint-1,grant,saor_fallback,3640,3640:request:300129,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],13,16906,False,False
2,1786671635.1396203,18.594608068466187,14,10610361.26957775,1786671634.8449535,endpoint-1,grant,saor_fallback,3640,3640:request:300145,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],14,18171,False,False
2,1786671635.1396203,18.594608068466187,15,10610361.27649468,1786671634.85187,endpoint-1,grant,saor_fallback,3640,3640:request:300150,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],15,19416,False,False
2,1786671635.1396203,18.594608068466187,16,10610361.27876862,1786671634.854144,endpoint-1,grant,saor_fallback,3640,3640:request:300151,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],16,20856,False,False
2,1786671635.1396203,18.594608068466187,17,10610361.3499377,1786671634.925313,endpoint-1,grant,saor_fallback,3640,3640:request:300159,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],17,22266,False,False
2,1786671635.1396203,18.594608068466187,18,10610361.415378828,1786671634.9907541,endpoint-1,grant,saor_fallback,3640,3640:request:300187,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],18,23536,False,False
2,1786671635.1396203,18.594608068466187,19,10610361.41772412,1786671634.9930995,endpoint-1,grant,saor_fallback,3640,3640:request:300193,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],19,24946,False,False
2,1786671635.1396203,18.594608068466187,20,10610361.435752444,1786671635.0111277,endpoint-1,grant,saor_fallback,3640,3640:request:300207,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],20,26254,False,False
2,1786671635.1396203,18.594608068466187,21,10610361.462450797,1786671635.0378265,endpoint-1,grant,saor_fallback,3640,3640:request:300216,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],21,27504,False,False
2,1786671635.1396203,18.594608068466187,22,10610361.46537584,1786671635.0407512,endpoint-1,grant,saor_fallback,3640,3640:request:300217,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],22,29027,False,False
2,1786671635.1396203,18.594608068466187,23,10610361.467764717,1786671635.0431402,endpoint-1,grant,saor_fallback,3640,3640:request:300222,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],23,30195,False,False
2,1786671635.1396203,18.594608068466187,24,10610361.470076296,1786671635.0454514,endpoint-1,grant,saor_fallback,3640,3640:request:300223,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],24,31739,False,False
2,1786671635.1396203,18.594608068466187,25,10610361.549935704,1786671635.125311,endpoint-1,grant,saor_fallback,3640,3640:request:300270,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],25,33033,False,False
2,1786671635.1396203,18.594608068466187,26,10610361.552442737,1786671635.1278179,endpoint-1,grant,saor_fallback,3640,3640:request:300273,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],26,34285,False,False
2,1786671635.4862795,18.941267251968384,30,10610361.597088184,1786671635.1724637,endpoint-0,grant,saor_fallback,3640,3640:request:300276,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],30,40280,False,False
2,1786671635.4862795,18.941267251968384,31,10610361.599988384,1786671635.1753638,endpoint-0,grant,saor_fallback,3640,3640:request:300283,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],31,41421,False,False
2,1786671635.4862795,18.941267251968384,32,10610361.602597583,1786671635.177973,endpoint-0,grant,saor_fallback,3640,3640:request:300291,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],32,42710,False,False
2,1786671635.4862795,18.941267251968384,33,10610361.614847584,1786671635.1902227,endpoint-0,grant,saor_fallback,3640,3640:request:300297,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],33,44057,False,False
2,1786671635.4862795,18.941267251968384,34,10610361.639514087,1786671635.2148895,endpoint-0,grant,saor_fallback,3640,3640:request:300309,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],34,45730,False,False
2,1786671635.4862795,18.941267251968384,35,10610361.665658008,1786671635.2410333,endpoint-0,grant,saor_fallback,3640,3640:request:300315,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],35,47177,False,False
2,1786671635.4862795,18.941267251968384,36,10610361.6708504,1786671635.2462256,endpoint-0,grant,saor_fallback,3640,3640:request:300321,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],36,48621,False,False
2,1786671635.4862795,18.941267251968384,37,10610361.67325678,1786671635.248632,endpoint-0,grant,saor_fallback,3640,3640:request:300325,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],37,50240,False,False
2,1786671635.4862795,18.941267251968384,38,10610361.68027194,1786671635.2556472,endpoint-0,grant,saor_fallback,3640,3640:request:300330,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],38,51909,False,False
2,1786671635.4862795,18.941267251968384,39,10610361.703796374,1786671635.2791715,endpoint-0,grant,saor_fallback,3640,3640:request:300340,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],39,53238,False,False
2,1786671635.4862795,18.941267251968384,40,10610361.753989903,1786671635.3293653,endpoint-0,grant,saor_fallback,3640,3640:request:300380,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],40,54637,False,False
2,1786671635.4862795,18.941267251968384,41,10610361.790482463,1786671635.3658578,endpoint-0,grant,saor_fallback,3640,3640:request:300386,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],41,56320,False,False
2,1786671635.4862795,18.941267251968384,42,10610361.792971628,1786671635.368347,endpoint-0,grant,saor_fallback,3640,3640:request:300391,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],42,57805,False,False
2,1786671635.4862795,18.941267251968384,43,10610361.795331895,1786671635.3707073,endpoint-0,grant,saor_fallback,3640,3640:request:300394,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],43,59130,False,False
2,1786671635.4862795,18.941267251968384,44,10610361.803255916,1786671635.3786314,endpoint-0,grant,saor_fallback,3640,3640:request:300398,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],44,60429,False,False
2,1786671635.4862795,18.941267251968384,45,10610361.806077346,1786671635.3814528,endpoint-0,grant,saor_fallback,3640,3640:request:300399,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],45,61943,False,False
2,1786671635.4862795,18.941267251968384,46,10610361.808802562,1786671635.384178,endpoint-0,grant,saor_fallback,3640,3640:request:300402,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],46,63328,False,False
2,1786671635.4862795,18.941267251968384,47,10610361.816058531,1786671635.391434,endpoint-0,grant,saor_fallback,3640,3640:request:300407,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],47,65051,False,False
2,1786671635.4862795,18.941267251968384,27,10610361.605021289,1786671635.1803966,endpoint-1,grant,saor_fallback,3640,3640:request:300292,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],27,35873,False,False
2,1786671635.4862795,18.941267251968384,28,10610361.61221827,1786671635.1875937,endpoint-1,grant,saor_fallback,3640,3640:request:300295,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],28,37171,False,False
2,1786671635.4862795,18.941267251968384,29,10610361.61728498,1786671635.1926603,endpoint-1,grant,saor_fallback,3640,3640:request:300298,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],29,38800,False,False
2,1786671635.4862795,18.941267251968384,30,10610361.61949652,1786671635.194872,endpoint-1,grant,saor_fallback,3640,3640:request:300303,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],30,40185,False,False
2,1786671635.4862795,18.941267251968384,31,10610361.632225703,1786671635.207601,endpoint-1,grant,saor_fallback,3640,3640:request:300304,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],31,41854,False,False
2,1786671635.4862795,18.941267251968384,32,10610361.634860683,1786671635.210236,endpoint-1,grant,saor_fallback,3640,3640:request:300307,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],32,43003,False,False
2,1786671635.4862795,18.941267251968384,33,10610361.637204276,1786671635.2125795,endpoint-1,grant,saor_fallback,3640,3640:request:300308,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],33,44416,False,False
2,1786671635.4862795,18.941267251968384,34,10610361.66284644,1786671635.2382224,endpoint-1,grant,saor_fallback,3640,3640:request:300314,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],34,45625,False,False
2,1786671635.4862795,18.941267251968384,35,10610361.668142127,1786671635.2435174,endpoint-1,grant,saor_fallback,3640,3640:request:300320,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],35,46934,False,False
2,1786671635.4862795,18.941267251968384,36,10610361.675572556,1786671635.250948,endpoint-1,grant,saor_fallback,3640,3640:request:300328,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],36,48156,False,False
2,1786671635.4862795,18.941267251968384,37,10610361.677922923,1786671635.2532983,endpoint-1,grant,saor_fallback,3640,3640:request:300329,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],37,49541,False,False
2,1786671635.4862795,18.941267251968384,38,10610361.698531337,1786671635.273907,endpoint-1,grant,saor_fallback,3640,3640:request:300335,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],38,50748,False,False
2,1786671635.4862795,18.941267251968384,39,10610361.701533545,1786671635.2769089,endpoint-1,grant,saor_fallback,3640,3640:request:300336,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],39,52182,False,False
2,1786671635.4862795,18.941267251968384,40,10610361.706079818,1786671635.281455,endpoint-1,grant,saor_fallback,3640,3640:request:300341,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],40,53636,False,False
2,1786671635.4862795,18.941267251968384,41,10610361.750963986,1786671635.3263397,endpoint-1,grant,saor_fallback,3640,3640:request:300342,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],41,55215,False,False
2,1786671635.4862795,18.941267251968384,42,10610361.756386977,1786671635.3317623,endpoint-1,grant,saor_fallback,3640,3640:request:300381,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],42,56820,False,False
2,1786671635.4862795,18.941267251968384,43,10610361.78735025,1786671635.3627262,endpoint-1,grant,saor_fallback,3640,3640:request:300385,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],43,58076,False,False
2,1786671635.4862795,18.941267251968384,44,10610361.811103186,1786671635.3864787,endpoint-1,grant,saor_fallback,3640,3640:request:300406,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],44,59491,False,False
2,1786671636.8553734,20.31036114692688,48,10610363.062754637,1786671636.6381311,endpoint-0,grant,slo_priority,3639,3639:request:300000,,0,0,0.0,False,"[""3639""]","[""3639""]","[[""3639"", 0.0], [""3640"", 0.0]]","[[""3640"", 8192.0]]",[],48,65343,False,False
2,1786671639.0124319,22.467419624328613,49,10610365.296312476,1786671638.8716886,endpoint-0,grant,slo_priority,3639,3639:request:300004,,0,0,0.0,False,"[""3639""]","[""3639""]","[[""3639"", 764.0], [""3640"", 0.0]]","[[""3640"", 8192.0]]",[],48,63983,False,False
2,1786671639.0124319,22.467419624328613,50,10610365.299351212,1786671638.874727,endpoint-0,grant,saor_fallback,3640,3640:request:300409,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3639"", 764.0], [""3640"", 0.0]]","[[""3640"", 8192.0]]",[],49,65126,False,False
2,1786671639.0124319,22.467419624328613,45,10610365.30281846,1786671638.8781939,endpoint-1,grant,saor_fallback,3640,3640:request:300412,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],42,56546,False,False
2,1786671640.1632755,23.618263244628906,51,10610366.326586911,1786671639.901963,endpoint-0,grant,saor_fallback,3640,3640:request:300420,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3639"", 1349.5], [""3640"", 0.0]]","[[""3640"", 8192.0]]",[],49,65042,False,False
2,1786671640.498641,23.95362877845764,52,10610366.874869373,1786671640.4502454,endpoint-0,grant,saor_fallback,3640,3640:request:300427,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3639"", 1896.0], [""3640"", 0.0]]","[[""3640"", 8192.0]]",[],49,65284,False,False
2,1786671640.498641,23.95362877845764,46,10610366.878042145,1786671640.4534175,endpoint-1,grant,saor_fallback,3640,3640:request:300428,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3640"", 0.0]]","[[""3640"", 8192.0]]",[],31,42724,False,False
2,1786671641.611979,25.066966772079468,53,10610367.918448793,1786671641.493825,endpoint-0,grant,saor_fallback,3640,3640:request:300431,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3639"", 2522.0], [""3640"", 0.0]]","[[""3640"", 8192.0]]",[],49,65225,False,False
2,1786671641.9740353,25.429023027420044,54,10610368.200821305,1786671641.7761972,endpoint-0,grant,saor_fallback,3640,3640:request:300432,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3639"", 3213.5], [""3640"", 0.0]]","[[""3640"", 8192.0]]",[],49,65273,False,False
2,1786671641.9740353,25.429023027420044,55,10610368.205178624,1786671641.780554,endpoint-0,grant,saor_fallback,3640,3640:request:300433,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3639"", 3923.0], [""3640"", 0.0]]","[[""3640"", 8192.0]]",[],49,65443,False,False
2,1786671641.9740353,25.429023027420044,56,10610368.212828642,1786671641.788204,endpoint-0,grant,saor_fallback,3640,3640:request:300446,,0,0,0.0,False,"[""3640""]","[""3640""]","[[""3639"", 4629.0], [""3640"", 0.0]]","[[""3640"", 8192.0]]",[],49,65319,False,False
