doc_id,prompt_tokens,output_tokens,output_text,status,error_type,finish_reason,submit_epoch_s,service_start_epoch_s,completion_epoch_s
60000026,233,0,Denver Broncos,completed,,stop,1785997109.8134553,1785997109.8158596,1785997109.9121678
60000027,233,0,Levi's Stadium,completed,,stop,1785997109.8148334,1785997109.816638,1785997109.9933555
60000028,236,0,Super Bowl,completed,,stop,1785997109.8163605,1785997109.818446,1785997109.9204104
60000029,236,0,Denver Broncos,completed,,stop,1785997109.8178048,1785997109.8194578,1785997109.9731658
60000030,207,0,Cam Newton,completed,,stop,1785997109.8192089,1785997109.8208804,1785997109.9270906
60000031,208,0,4,completed,,stop,1785997109.8206344,1785997109.8228524,1785997109.9154747
60000032,205,0,1995,completed,,stop,1785997109.8220334,1785997109.8248622,1785997109.971491
60000033,200,0,Arizona Cardinals,completed,,stop,1785997109.8235586,1785997109.8268795,1785997109.9397352
60000034,206,0,New England Patriots,completed,,stop,1785997109.8251364,1785997109.8289557,1785997110.0016847
60000035,205,0,Arizona Cardinals,completed,,stop,1785997109.8284006,1785997109.8309348,1785997109.9781165
60000036,203,0,New England Patriots,completed,,stop,1785997109.830285,1785997109.8317838,1785997109.9882746
60000037,202,0,New England Patriots,completed,,stop,1785997109.8320076,1785997109.8333614,1785997109.9983587
60000038,205,0,4,completed,,stop,1785997109.8334413,1785997109.834972,1785997109.9305854
60000039,199,0,Cam Newton,completed,,stop,1785997109.8348897,1785997109.8362207,1785997109.946537
60000040,214,0,15–1,completed,,stop,1785997109.836312,1785997109.8375998,1785997110.0218732
60000041,210,0,Cam Newton,completed,,stop,1785997109.8377209,1785997109.8392584,1785997110.0067267
60000042,212,0,12–4,completed,,stop,1785997109.8391228,1785997109.841031,1785997109.9900098
60000043,206,0,4,completed,,stop,1785997109.8419156,1785997109.8437283,1785997109.9351082
60000044,213,0,New England Patriots,completed,,stop,1785997109.8433921,1785997109.8451025,1785997110.011969
60000045,201,0,Cam Newton,completed,,stop,1785997109.8449185,1785997109.8467505,1785997109.9587102
60000046,204,0,Arizona Cardinals,completed,,stop,1785997109.846489,1785997109.8481286,1785997109.963467
60000047,205,0,2,completed,,stop,1785997109.848013,1785997109.8499143,1785997109.928789
60000048,202,0,The Broncos (Denver) beat the New England Patriots in the AFC championship.,completed,,stop,1785997109.849609,1785997109.8518562,1785997110.2068162
60000049,206,0,Cam Newton,completed,,stop,1785997109.852233,1785997109.8551898,1785997109.995017
60000050,205,0,New England Patriots,completed,,stop,1785997109.8536873,1785997109.855565,1785997109.9697719
60000051,209,0,Arizona Cardinals,completed,,stop,1785997109.8552153,1785997109.8572865,1785997109.9967031
60000052,198,0,Cam Newton,completed,,stop,1785997109.8567145,1785997109.8585382,1785997110.0033698
60000053,204,0,Arizona Cardinals,completed,,stop,1785997109.8581564,1785997109.8604462,1785997110.00851
60000054,202,0,1995,completed,,stop,1785997109.859591,1785997109.8621032,1785997110.0354364
60000055,126,0,Von Miller,completed,,stop,1785997109.8610127,1785997109.8632143,1785997110.0152452
60000056,133,0,2,completed,,stop,1785997109.862475,1785997109.8649218,1785997109.9501283
60000057,134,0,Broncos,completed,,stop,1785997109.8639297,1785997109.8659554,1785997109.965771
60000058,131,0,Von Miller,completed,,stop,1785997109.865332,1785997109.8679826,1785997110.0169446
60000059,134,0,5,completed,,stop,1785997109.8667254,1785997109.8694174,1785997110.0050871
60000060,128,0,Newton,completed,,stop,1785997109.8681517,1785997109.8710542,1785997109.9550447
60000061,128,0,seven,completed,,stop,1785997109.8696284,1785997109.8721256,1785997109.9534054
60000062,126,0,Von Miller,completed,,stop,1785997109.8711035,1785997109.8728027,1785997110.0000134
60000063,129,0,three,completed,,stop,1785997109.8729715,1785997109.875068,1785997109.9814746
60000064,128,0,2,completed,,stop,1785997109.8769343,1785997109.878546,1785997109.991657
60000065,134,0,Von Miller,completed,,stop,1785997109.8786871,1785997109.8802886,1785997110.038723
60000066,133,0,linebacker,completed,,stop,1785997109.8905663,1785997109.892365,1785997110.0337532
60000067,137,0,5,completed,,stop,1785997109.89276,1785997109.8941483,1785997109.968049
60000068,137,0,two,completed,,stop,1785997109.894449,1785997109.8957398,1785997110.042224
60000069,128,0,Von Miller,completed,,stop,1785997109.896137,1785997109.8976984,1785997110.0370843
60000070,132,0,5,completed,,stop,1785997109.8978007,1785997109.8998342,1785997109.9865625
60000071,132,0,seven,completed,,stop,1785997109.9083965,1785997109.9102666,1785997110.013617
60000072,135,0,3,completed,,stop,1785997109.910127,1785997109.9117444,1785997109.9831629
60000073,133,0,fumble,completed,,stop,1785997109.9118397,1785997109.9133425,1785997110.0270956
60000074,131,0,Von Miller,completed,,stop,1785997109.9135368,1785997109.915464,1785997110.032108
60000075,128,0,linebacker,completed,,stop,1785997109.9151604,1785997109.916423,1785997110.030447
60000076,132,0,seven,completed,,stop,1785997109.9167912,1785997109.9183352,1785997109.9849122
60000077,134,0,3,completed,,stop,1785997109.918419,1785997109.9202173,1785997110.0254297
60000078,133,0,Von Miller,completed,,stop,1785997109.9200952,1785997109.9216118,1785997110.0514636
60000079,135,0,5,completed,,stop,1785997109.9217474,1785997109.9233358,1785997110.0186036
60000080,144,0,CBS,completed,,stop,1785997109.923458,1785997109.9251325,1785997110.0102239
60000081,149,0,$5 million,completed,,stop,1785997109.925139,1785997109.9271305,1785997110.0481548
60000082,144,0,Coldplay,completed,,stop,1785997109.9267888,1785997109.9292262,1785997110.0288033
60000083,150,0,Beyoncé and Bruno Mars,completed,,stop,1785997109.928474,1785997109.9305782,1785997110.1105385
60000084,145,0,Super Bowl XLVIII,completed,,stop,1785997109.9302409,1785997109.9319794,1785997110.0799475
60000085,146,0,CBS,completed,,stop,1785997109.934236,1785997109.9387832,1785997110.0202558
60000086,144,0,$5 million,completed,,stop,1785997109.9393747,1785997109.9408247,1785997110.0731997
60000087,146,0,Bruno Mars,completed,,stop,1785997109.9412053,1785997109.9425685,1785997110.0639641
60000088,146,0,Bruno Mars,completed,,stop,1785997109.9429002,1785997109.9442422,1785997110.0781684
60000089,145,0,Coldplay,completed,,stop,1785997109.9445713,1785997109.9458559,1785997110.0464177
60000090,144,0,CBS,completed,,stop,1785997109.946226,1785997109.9475515,1785997110.0237405
60000091,150,0,$5 million,completed,,stop,1785997109.9480948,1785997109.9492528,1785997110.0764754
60000092,150,0,Bruno Mars,completed,,stop,1785997109.949832,1785997109.951069,1785997110.0621006
60000093,155,0,third-most watched,completed,,stop,1785997109.9514892,1785997109.9528053,1785997110.0748177
60000094,139,0,CBS,completed,,stop,1785997109.9531085,1785997109.9543397,1785997110.0404897
60000095,143,0,$5 million,completed,,stop,1785997109.9547398,1785997109.9561398,1785997110.0832362
60000096,143,0,Coldplay,completed,,stop,1785997109.9578514,1785997109.959047,1785997110.071501
60000097,147,0,Beyoncé and Bruno Mars,completed,,stop,1785997109.961309,1785997109.9624403,1785997110.1435277
60000098,139,0,CBS,completed,,stop,1785997109.9631019,1785997109.9675798,1785997110.053131
60000099,143,0,Coldplay,completed,,stop,1785997109.9653423,1785997109.967292,1785997110.0696914
60000100,145,0,Beyoncé,completed,,stop,1785997109.9676373,1785997109.9690797,1785997110.081609
60000101,144,0,Super Bowl XLVIII,completed,,stop,1785997109.9694664,1785997109.9710684,1785997110.1205544
60000102,140,0,$5 million,completed,,stop,1785997109.9711528,1785997109.9723868,1785997110.0860646
60000103,143,0,Coldplay,completed,,stop,1785997109.972858,1785997109.9742265,1785997110.065835
60000104,149,0,Beyoncé and Bruno Mars,completed,,stop,1785997109.9745095,1785997109.9757671,1785997110.1584215
60000105,145,0,Bruno Mars,completed,,stop,1785997109.976142,1785997109.9783986,1785997110.1049545
60000106,88,0,Roger Goodell,completed,,stop,1785997109.9777975,1785997109.9788535,1785997110.1082551
60000107,89,0,50th Super Bowl,completed,,stop,1785997109.979457,1785997109.9809992,1785997110.1376987
60000108,99,0,2012,completed,,stop,1785997109.981157,1785997109.982332,1785997110.1254265
60000109,91,0,Roger Goodell,completed,,stop,1785997109.9828434,1785997109.9842448,1785997110.1037588
60000110,91,0,In early 2012,completed,,stop,1785997109.9845884,1785997109.9860382,1785997110.1768672
60000111,88,0,Roger Goodell,completed,,stop,1785997109.9862618,1785997109.9875653,1785997110.1022377
60000112,86,0,Roger Goodell,completed,,stop,1785997109.9879398,1785997109.9893322,1785997110.1007314
60000113,86,0,Roger Goodell,completed,,stop,1785997109.989646,1785997109.9921188,1785997110.1117086
60000114,92,0,an important game,completed,,stop,1785997109.9913442,1785997109.99303,1785997110.1094074
60000115,100,0,spectacular,completed,,stop,1785997109.9930413,1785997109.9947162,1785997110.0848908
60000116,96,0,2012,completed,,stop,1785997109.9946926,1785997109.9969234,1785997110.1406736
60000117,91,0,Mercedes-Benz Superdome,completed,,stop,1785997109.9963908,1785997109.9976747,1785997110.175714
60000118,91,0,Miami's Sun Life Stadium,completed,,stop,1785997109.9980466,1785997110.0000606,1785997110.1610131
60000119,91,0,Levi's Stadium,completed,,stop,1785997109.9997003,1785997110.0014336,1785997110.1421688
60000120,91,0,Sun Life Stadium,completed,,stop,1785997110.001364,1785997110.003316,1785997110.1277268
60000121,87,0,Levi's Stadium,completed,,stop,1785997110.0030513,1785997110.0049698,1785997110.14845
60000122,98,0,Levi's Stadium,completed,,stop,1785997110.004779,1785997110.0066435,1785997110.1472917
60000123,96,0,Mercedes-Benz Superdome,completed,,stop,1785997110.0064402,1785997110.0080745,1785997110.179532
60000124,92,0,Sun Life Stadium,completed,,stop,1785997110.008215,1785997110.0095065,1785997110.1217585
60000125,89,0,"Mercedes-Benz Superdome, Sun Life Stadium, Levi's Stadium",completed,,stop,1785997110.0099187,1785997110.011374,1785997110.336209
60000126,91,0,3,completed,,stop,1785997110.011692,1785997110.0131633,1785997110.087187
60000127,89,0,New Orleans,completed,,stop,1785997110.013329,1785997110.0150096,1785997110.1128597
60000128,89,0,Sun Life Stadium,completed,,stop,1785997110.014956,1785997110.0166774,1785997110.1496007
60000129,85,0,San Francisco Bay Area,completed,,stop,1785997110.016639,1785997110.018266,1785997110.159811
60000130,89,0,Levi's Stadium,completed,,stop,1785997110.018305,1785997110.020644,1785997110.170595
60000131,88,0,Sun Life Stadium,completed,,stop,1785997110.019951,1785997110.0211973,1785997110.1460955
60000132,89,0,Mercedes-Benz Superdome,completed,,stop,1785997110.0215764,1785997110.0229719,1785997110.2051497
60000133,90,0,Levi's Stadium,completed,,stop,1785997110.023433,1785997110.0257754,1785997110.166011
60000134,208,0,"October 16, 2012",completed,,stop,1785997110.025119,1785997110.0263398,1785997110.2758627
60000135,209,0,10,completed,,stop,1785997110.0267878,1785997110.0282006,1785997110.1242254
60000136,210,0,Super Bowl XLIV,completed,,stop,1785997110.028493,1785997110.029715,1785997110.1622257
60000137,210,0,2010,completed,,stop,1785997110.0301392,1785997110.031628,1785997110.1647532
60000138,207,0,1985,completed,,stop,1785997110.0318086,1785997110.033416,1785997110.1728973
60000139,204,0,Sun Life Stadium,completed,,stop,1785997110.0334287,1785997110.0351963,1785997110.1717732
60000140,200,0,"October 16, 2012",completed,,stop,1785997110.0351195,1785997110.0365474,1785997110.3115299
60000141,203,0,Stanford Stadium,completed,,stop,1785997110.0367758,1785997110.0380406,1785997110.1694324
60000142,215,0,"May 3, 2013",completed,,stop,1785997110.0384245,1785997110.0404122,1785997110.2732005
60000143,210,0,2010,completed,,stop,1785997110.040181,1785997110.042675,1785997110.1897962
60000144,210,0,1,completed,,stop,1785997110.0418646,1785997110.043649,1785997110.1230288
60000145,210,0,Super Bowl XLIV,completed,,stop,1785997110.0436244,1785997110.0456607,1785997110.1820586
60000146,220,0,2,completed,,stop,1785997110.0478525,1785997110.0492153,1785997110.1265972
60000147,223,0,Florida legislature,completed,,stop,1785997110.0495236,1785997110.0510197,1785997110.1507347
60000148,210,0,1985,completed,,stop,1785997110.051169,1785997110.0525694,1785997110.1885831
60000149,205,0,New Orleans,completed,,stop,1785997110.052824,1785997110.053969,1785997110.1448886
60000150,209,0,"October 16, 2012",completed,,stop,1785997110.054493,1785997110.0560327,1785997110.3187814
60000151,207,0,0,completed,,stop,1785997110.063644,1785997110.0650182,1785997110.1391125
60000152,206,0,New Orleans,completed,,stop,1785997110.0655162,1785997110.0691113,1785997110.16715
60000153,206,0,1985,completed,,stop,1785997110.0693429,1785997110.0708845,1785997110.2092242
60000154,224,0,Florida legislature,completed,,stop,1785997110.071179,1785997110.0724692,1785997110.1682963
60000155,130,0,"May 21, 2013",completed,,stop,1785997110.072902,1785997110.0740798,1785997110.3309708
60000156,124,0,NFL owners,completed,,stop,1785997110.0745368,1785997110.0757995,1785997110.17813
60000157,121,0,2014,completed,,stop,1785997110.076184,1785997110.0773644,1785997110.2246866
60000158,125,0,$1.2 billion,completed,,stop,1785997110.0778358,1785997110.0793304,1785997110.2380369
60000159,126,0,San Diego,completed,,stop,1785997110.0796328,1785997110.0807986,1785997110.1873376
60000160,128,0,Boston,completed,,stop,1785997110.0813038,1785997110.0830636,1785997110.1633961
60000161,127,0,"May 21, 2013",completed,,stop,1785997110.0829551,1785997110.0841532,1785997110.3471253
60000162,125,0,$1.2 billion,completed,,stop,1785997110.0845892,1785997110.0878804,1785997110.25342
60000163,130,0,Super Bowl XXXVII,completed,,stop,1785997110.0857484,1785997110.0878403,1785997110.2510939
60000164,128,0,San Diego,completed,,stop,1785997110.08689,1785997110.0884264,1785997110.18584
60000165,132,0,2013,completed,,stop,1785997110.088023,1785997110.0895224,1785997110.2210402
60000166,125,0,2014,completed,,stop,1785997110.1018312,1785997110.1037118,1785997110.2441196
60000167,132,0,$1.2 billion,completed,,stop,1785997110.1033127,1785997110.1046343,1785997110.2604487
60000168,137,0,1985,completed,,stop,1785997110.1046357,1785997110.1058753,1785997110.2393222
60000169,126,0,Super Bowl XXXVII,completed,,stop,1785997110.105822,1785997110.1068575,1785997110.255755
60000170,130,0,"May 21, 2013",completed,,stop,1785997110.109108,1785997110.1107678,1785997110.3585303
60000171,121,0,2014,completed,,stop,1785997110.1102388,1785997110.1120472,1785997110.2476175
60000172,124,0,2003,completed,,stop,1785997110.1113963,1785997110.1128566,1785997110.261569
60000173,135,0,Boston,completed,,stop,1785997110.112571,1785997110.1140068,1785997110.2027442
60000174,126,0,"May 21, 2013",completed,,stop,1785997110.113693,1785997110.1151285,1785997110.3763947
60000175,121,0,2014,completed,,stop,1785997110.1214533,1785997110.1233416,1785997110.256941
60000176,122,0,$1.2 billion,completed,,stop,1785997110.122731,1785997110.1242535,1785997110.2745175
60000177,127,0,2013,completed,,stop,1785997110.1239364,1785997110.1256073,1785997110.2592862
60000178,235,0,John Fox,completed,,stop,1785997110.125075,1785997110.1267595,1785997110.2487962
60000179,225,0,10,completed,,stop,1785997110.126281,1785997110.1277437,1785997110.2545657
60000180,220,0,six,completed,,stop,1785997110.1274428,1785997110.128838,1785997110.2080348
60000181,220,0,Carolina Panthers,completed,,stop,1785997110.1285253,1785997110.1299186,1785997110.2522511
60000182,222,0,Super Bowl XLVIII,completed,,stop,1785997110.1386912,1785997110.140072,1785997110.292348
60000183,223,0,John Fox,completed,,stop,1785997110.1402824,1785997110.1420648,1785997110.2417777
60000184,236,0,4,completed,,stop,1785997110.1417592,1785997110.1433425,1785997110.2168612
60000185,226,0,10,completed,,stop,1785997110.1431997,1785997110.1443386,1785997110.2405648
60000186,225,0,Super Bowl XXXVIII,completed,,stop,1785997110.144569,1785997110.146106,1785997110.2948203
60000187,222,0,six,completed,,stop,1785997110.1457937,1785997110.1472023,1785997110.2264016
60000188,217,0,number one,completed,,stop,1785997110.1469722,1785997110.148196,1785997110.2464745
60000189,216,0,one,completed,,stop,1785997110.1481347,1785997110.1494422,1785997110.2222843
60000190,222,0,Super Bowl XLVIII,completed,,stop,1785997110.1492836,1785997110.1508973,1785997110.3200376
60000191,225,0,Super Bowl XXXVIII,completed,,stop,1785997110.150432,1785997110.1521866,1785997110.3224442
60000192,223,0,six,completed,,stop,1785997110.1515687,1785997110.1533663,1785997110.2235003
60000193,228,0,1,completed,,stop,1785997110.1594665,1785997110.161099,1785997110.2499347
60000194,229,0,4,completed,,stop,1785997110.1606982,1785997110.1623967,1785997110.2429452
60000195,236,0,John Fox,completed,,stop,1785997110.1619408,1785997110.1633713,1785997110.2581115
60000196,273,0,DeAngelo Williams,completed,,stop,1785997110.1630814,1785997110.1643577,1785997110.2910466
60000197,282,0,Kelvin Benjamin,completed,,stop,1785997110.1644404,1785997110.1659997,1785997110.2718844
60000198,283,0,7,completed,,stop,1785997110.1657152,1785997110.1672502,1785997110.2452908
60000199,276,0,1978,completed,,stop,1785997110.1668468,1785997110.1683004,1785997110.3175237
60000200,270,0,Carolina Panthers,completed,,stop,1785997110.1679912,1785997110.1695628,1785997110.2936232
60000201,271,0,10,completed,,stop,1785997110.1691372,1785997110.1709692,1785997110.263882
60000202,272,0,8,completed,,stop,1785997110.170289,1785997110.1715724,1785997110.26273
60000203,272,0,Kelvin Benjamin,completed,,stop,1785997110.1714792,1785997110.1733913,1785997110.3212414
60000204,279,0,1978,completed,,stop,1785997110.1726048,1785997110.1756048,1785997110.3435216
60000205,273,0,2009,completed,,stop,1785997110.1737332,1785997110.1749673,1785997110.3259268
60000206,273,0,2011,completed,,stop,1785997110.176555,1785997110.177849,1785997110.3162856
60000207,283,0,torn ACL,completed,,stop,1785997110.1777985,1785997110.1806684,1785997110.297186
60000208,279,0,Kelvin Benjamin,completed,,stop,1785997110.1791728,1785997110.1829908,1785997110.296007
60000209,272,0,DeAngelo Williams,completed,,stop,1785997110.1812456,1785997110.1846845,1785997110.3374064
60000210,273,0,1978,completed,,stop,1785997110.1842194,1785997110.185978,1785997110.3459375
60000211,275,0,10,completed,,stop,1785997110.1869202,1785997110.1882522,1785997110.282446
60000212,275,0,Carolina Panthers,completed,,stop,1785997110.1882412,1785997110.1896203,1785997110.3146594
60000213,278,0,1978,completed,,stop,1785997110.1894934,1785997110.191083,1785997110.3398435
60000214,273,0,Carolina Panthers,completed,,stop,1785997110.1906698,1785997110.192111,1785997110.302576
60000215,279,0,10,completed,,stop,1785997110.204594,1785997110.20619,1785997110.3323312
60000216,362,0,6,completed,,stop,1785997110.2064798,1785997110.2083154,1785997110.301147
60000217,362,0,45,completed,,stop,1785997110.2077122,1785997110.2092514,1785997110.327202
60000218,361,0,10,completed,,stop,1785997110.2089,1785997110.210442,1785997110.3422973
60000219,360,0,27,completed,,stop,1785997110.2100885,1785997110.2118282,1785997110.3297381
60000220,360,0,Greg Olsen,completed,,stop,1785997110.2178056,1785997110.219511,1785997110.3410394
60000221,365,0,45,completed,,stop,1785997110.2219508,1785997110.2233167,1785997110.333608
60000222,362,0,99.4,completed,,stop,1785997110.2231658,1785997110.224966,1785997110.3573477
60000223,362,0,77,completed,,stop,1785997110.2243767,1785997110.2264555,1785997110.3285391
60000224,360,0,receiver,completed,,stop,1785997110.2260408,1785997110.2273035,1785997110.3078685
60000225,369,0,Jonathan Stewart,completed,,stop,1785997110.2298734,1785997110.2314715,1785997110.3246026
60000226,371,0,6,completed,,stop,1785997110.2389934,1785997110.2412004,1785997110.3386312
60000227,362,0,Cam Newton,completed,,stop,1785997110.240258,1785997110.2419481,1785997110.3632145
60000228,361,0,3837,completed,,stop,1785997110.2414806,1785997110.2434464,1785997110.3950877
60000229,361,0,45,completed,,stop,1785997110.2426572,1785997110.244839,1785997110.351295
60000230,364,0,6,completed,,stop,1785997110.2438056,1785997110.2452476,1785997110.3447633
60000231,368,0,500,completed,,stop,1785997110.244967,1785997110.2466419,1785997110.3737257
60000232,365,0,3837,completed,,stop,1785997110.2461586,1785997110.2475495,1785997110.378863
60000233,363,0,10,completed,,stop,1785997110.2472937,1785997110.2489002,1785997110.3620245
60000234,361,0,99.4,completed,,stop,1785997110.2484794,1785997110.2497888,1785997110.4014328
60000235,364,0,39,completed,,stop,1785997110.249642,1785997110.2519429,1785997110.3561635
60000236,336,0,308,completed,,stop,1785997110.250799,1785997110.2528274,1785997110.372499
60000237,334,0,136,completed,,stop,1785997110.2519634,1785997110.2535753,1785997110.3776124
60000238,334,0,118,completed,,stop,1785997110.2530973,1785997110.254967,1785997110.3800702
60000239,334,0,4,completed,,stop,1785997110.254245,1785997110.255459,1785997110.334914
60000240,337,0,Kawann Short,completed,,stop,1785997110.2554283,1785997110.2580285,1785997110.3925745
60000241,341,0,24,completed,,stop,1785997110.2566197,1785997110.2581527,1785997110.3711677
60000242,331,0,Kawann Short,completed,,stop,1785997110.2577872,1785997110.2593203,1785997110.417674
60000243,340,0,4,completed,,stop,1785997110.2589562,1785997110.2604063,1785997110.3525424
60000244,335,0,4,completed,,stop,1785997110.2601328,1785997110.2614589,1785997110.353778
60000245,337,0,Kurt Coleman,completed,,stop,1785997110.261267,1785997110.2624667,1785997110.3908317
60000246,340,0,24,completed,,stop,1785997110.262405,1785997110.263851,1785997110.359711
60000247,340,0,Kony Ealy,completed,,stop,1785997110.2635763,1785997110.2650683,1785997110.403929
60000248,335,0,Thomas Davis,completed,,stop,1785997110.2647097,1785997110.2658231,1785997110.3608608
60000249,341,0,2,completed,,stop,1785997110.272824,1785997110.2742374,1785997110.3550043
60000250,556,0,Gary Kubiak,completed,,stop,1785997110.2741823,1785997110.2756538,1785997110.411374
60000251,565,0,Brock Osweiler,completed,,stop,1785997110.275504,1785997110.2770529,1785997110.4347544
60000252,558,0,Indianapolis Colts,completed,,stop,1785997110.2767866,1785997110.2784574,1785997110.396322
60000253,563,0,San Diego Chargers,completed,,stop,1785997110.2833278,1785997110.2849426,1785997110.4027069
60000254,557,0,Wade Phillips,completed,,stop,1785997110.2920237,1785997110.2937055,1785997110.4164543
60000255,563,0,4,completed,,stop,1785997110.293281,1785997110.2948198,1785997110.3938477
60000256,566,0,Gary Kubiak,completed,,stop,1785997110.294498,1785997110.295952,1785997110.4578037
60000257,561,0,Indianapolis Colts,completed,,stop,1785997110.2956743,1785997110.2971673,1785997110.4318855
60000258,556,0,39,completed,,stop,1785997110.2968729,1785997110.298604,1785997110.4127033
60000259,567,0,partial tear of the plantar fasciitis in his left foot,completed,,stop,1785997110.29803,1785997110.299281,1785997110.6357257
60000260,564,0,Gary Kubiak,completed,,stop,1785997110.3022196,1785997110.310005,1785997110.468858
60000261,560,0,Peyton Manning,completed,,stop,1785997110.3066754,1785997110.310324,1785997110.466093
60000262,564,0,plantar fasciitis,completed,,stop,1785997110.3106015,1785997110.3120897,1785997110.506823
60000263,561,0,39,completed,,stop,1785997110.3137834,1785997110.3148785,1785997110.42728
60000264,564,0,4,completed,,stop,1785997110.315948,1785997110.317355,1785997110.40522
60000265,564,0,John Fox,completed,,stop,1785997110.3171992,1785997110.3185282,1785997110.413981
60000266,578,0,Peyton Manning,completed,,stop,1785997110.3184426,1785997110.319455,1785997110.490924
60000267,559,0,Gary Kubiak,completed,,stop,1785997110.3197007,1785997110.3211699,1785997110.484365
60000268,563,0,left,completed,,stop,1785997110.3209207,1785997110.3226542,1785997110.428676
60000269,562,0,Wade Phillips,completed,,stop,1785997110.3221166,1785997110.324865,1785997110.461533
60000270,278,0,67.9,completed,,stop,1785997110.3233044,1785997110.3245916,1785997110.4789002
60000271,278,0,17,completed,,stop,1785997110.3255684,1785997110.3269453,1785997110.440799
60000272,277,0,Demaryius Thomas,completed,,stop,1785997110.3268769,1785997110.3284972,1785997110.5081472
60000273,276,0,C. J. Anderson,completed,,stop,1785997110.3281777,1785997110.3296607,1785997110.5028465
60000274,279,0,10,completed,,stop,1785997110.3294117,1785997110.3307602,1785997110.443521
60000275,286,0,67.9,completed,,stop,1785997110.3306248,1785997110.3318222,1785997110.4883425
60000276,274,0,2249,completed,,stop,1785997110.331983,1785997110.333647,1785997110.485708
60000277,285,0,17,completed,,stop,1785997110.3332462,1785997110.335027,1785997110.4421442
60000278,279,0,Demaryius Thomas,completed,,stop,1785997110.334577,1785997110.336349,1785997110.481543
60000279,275,0,receiver,completed,,stop,1785997110.3358972,1785997110.3373778,1785997110.4152138
60000280,279,0,67.9,completed,,stop,1785997110.337083,1785997110.338552,1785997110.4707227
60000281,280,0,17,completed,,stop,1785997110.3382993,1785997110.3398185,1785997110.4542227
60000282,274,0,Demaryius Thomas,completed,,stop,1785997110.3395233,1785997110.3410826,1785997110.494889
60000283,275,0,5,completed,,stop,1785997110.34071,1785997110.3421218,1785997110.424482
60000284,278,0,67.9,completed,,stop,1785997110.3419216,1785997110.343251,1785997110.4962335
60000285,276,0,17,completed,,stop,1785997110.3431602,1785997110.344724,1785997110.4674845
60000286,280,0,Emmanuel Sanders,completed,,stop,1785997110.3444374,1785997110.34592,1785997110.4829443
60000287,278,0,C. J. Anderson,completed,,stop,1785997110.3456435,1785997110.3470738,1785997110.5108283
60000288,279,0,4.7,completed,,stop,1785997110.346812,1785997110.3481297,1785997110.4721282
60000289,220,0,"4,530",completed,,stop,1785997110.347998,1785997110.3532193,1785997110.5121574
60000290,218,0,5½,completed,,stop,1785997110.35221,1785997110.3538113,1785997110.4564376
60000291,219,0,Brandon Marshall,completed,,stop,1785997110.3534505,1785997110.3550925,1785997110.4592423
60000292,217,0,three,completed,,stop,1785997110.35472,1785997110.3562562,1785997110.4333854
