doc_id,prompt_tokens,output_tokens,output_text,status,error_type,finish_reason,submit_epoch_s,service_start_epoch_s,completion_epoch_s
60000024,231,0,Denver Broncos,completed,,stop,1785997078.8866572,1785997078.8889003,1785997078.9841902
60000025,240,0,2015,completed,,stop,1785997078.8880913,1785997078.8900201,1785997079.0541465
60000026,233,0,Denver Broncos,completed,,stop,1785997078.889561,1785997078.8909526,1785997078.997075
60000027,233,0,Levi's Stadium,completed,,stop,1785997078.8910344,1785997078.8930058,1785997079.0716033
60000028,236,0,Super Bowl,completed,,stop,1785997078.892534,1785997078.8940794,1785997078.9860663
60000029,236,0,Denver Broncos,completed,,stop,1785997078.8940759,1785997078.895723,1785997078.9880524
60000030,207,0,Cam Newton,completed,,stop,1785997078.8955739,1785997078.8973522,1785997079.0175786
60000031,208,0,4,completed,,stop,1785997078.8970394,1785997078.8988469,1785997079.0057814
60000032,205,0,1995,completed,,stop,1785997078.8985677,1785997078.9006665,1785997079.0593157
60000033,200,0,Arizona Cardinals,completed,,stop,1785997078.900061,1785997078.9018886,1785997079.019468
60000034,206,0,New England Patriots,completed,,stop,1785997078.9015238,1785997078.9036074,1785997079.0246744
60000035,205,0,Arizona Cardinals,completed,,stop,1785997078.9029646,1785997078.9044282,1785997079.0076964
60000036,203,0,New England Patriots,completed,,stop,1785997078.9044268,1785997078.9066703,1785997079.0349383
60000037,202,0,New England Patriots,completed,,stop,1785997078.9060628,1785997078.909608,1785997079.11747
60000038,205,0,4,completed,,stop,1785997078.9077108,1785997078.9109619,1785997079.000525
60000039,199,0,Cam Newton,completed,,stop,1785997078.9102223,1785997078.911874,1785997079.0664768
60000040,214,0,15–1,completed,,stop,1785997078.9120839,1785997078.913486,1785997079.052437
60000041,210,0,Cam Newton,completed,,stop,1785997078.9135282,1785997078.9148984,1785997079.022912
60000042,212,0,12–4,completed,,stop,1785997078.9150076,1785997078.916327,1785997079.0817776
60000043,206,0,4,completed,,stop,1785997078.9165795,1785997078.9181902,1785997078.9987953
60000044,213,0,New England Patriots,completed,,stop,1785997078.9180295,1785997078.919338,1785997079.0489194
60000045,201,0,Cam Newton,completed,,stop,1785997078.9196208,1785997078.9212604,1785997079.0369098
60000046,204,0,Arizona Cardinals,completed,,stop,1785997078.9211128,1785997078.9227083,1785997079.0611236
60000047,205,0,2,completed,,stop,1785997078.9225633,1785997078.9244065,1785997079.0212073
60000048,202,0,New England Patriots,completed,,stop,1785997078.924139,1785997078.9266896,1785997079.0732803
60000049,206,0,Cam Newton,completed,,stop,1785997078.9256668,1785997078.9273424,1785997079.069903
60000050,205,0,New England Patriots,completed,,stop,1785997078.927174,1785997078.9288576,1785997079.0976236
60000051,209,0,Arizona Cardinals,completed,,stop,1785997078.9286416,1785997078.9309494,1785997079.0874772
60000052,198,0,Cam Newton,completed,,stop,1785997078.9301033,1785997078.9318242,1785997079.0298269
60000053,204,0,Arizona Cardinals,completed,,stop,1785997078.9315572,1785997078.9330828,1785997079.0629127
60000054,202,0,1995,completed,,stop,1785997078.933131,1785997078.9354632,1785997079.1154537
60000055,126,0,Von Miller,completed,,stop,1785997078.9346654,1785997078.9372518,1785997079.0507247
60000056,133,0,2,completed,,stop,1785997078.9362526,1785997078.9387465,1785997079.028148
60000057,134,0,Broncos,completed,,stop,1785997078.937725,1785997078.9404283,1785997079.046793
60000058,131,0,Von Miller,completed,,stop,1785997078.939209,1785997078.941657,1785997079.0749457
60000059,134,0,5,completed,,stop,1785997078.9406867,1785997078.9425585,1785997079.1373856
60000060,128,0,Newton,completed,,stop,1785997078.9421437,1785997078.9438765,1785997079.078388
60000061,128,0,seven,completed,,stop,1785997078.9436977,1785997078.9456816,1785997079.0444322
60000062,126,0,Von Miller,completed,,stop,1785997078.945236,1785997078.9475825,1785997079.0996244
60000063,129,0,three,completed,,stop,1785997078.946746,1785997078.9491248,1785997079.0407932
60000064,128,0,2,completed,,stop,1785997078.9487367,1785997078.9502869,1785997079.0575275
60000065,134,0,Von Miller,completed,,stop,1785997078.9505508,1785997078.951914,1785997079.0800903
60000066,133,0,linebacker,completed,,stop,1785997078.967552,1785997078.9694765,1785997079.141444
60000067,137,0,5,completed,,stop,1785997078.9711578,1785997078.972698,1785997079.1314652
60000068,137,0,two,completed,,stop,1785997078.9730217,1785997078.9744866,1785997079.055846
60000069,128,0,Von Miller,completed,,stop,1785997078.9748573,1785997078.9762402,1785997079.1114945
60000070,132,0,5,completed,,stop,1785997078.976611,1785997078.9782937,1785997079.0955987
60000071,132,0,seven,completed,,stop,1785997078.9783485,1785997078.9794455,1785997079.1254952
60000072,135,0,3,completed,,stop,1785997078.9800622,1785997078.9816597,1785997079.0915217
60000073,133,0,fumble,completed,,stop,1785997078.9857464,1785997078.9877,1785997079.1016114
60000074,131,0,Von Miller,completed,,stop,1785997078.9876971,1785997078.98913,1785997079.1134672
60000075,128,0,linebacker,completed,,stop,1785997078.989701,1785997078.9908848,1785997079.1274729
60000076,132,0,seven,completed,,stop,1785997078.9914486,1785997078.992943,1785997079.0848725
60000077,134,0,3,completed,,stop,1785997078.9932415,1785997078.995055,1785997079.076697
60000078,133,0,Von Miller,completed,,stop,1785997078.99495,1785997078.9964674,1785997079.1036325
60000079,135,0,5,completed,,stop,1785997078.9967291,1785997078.9982257,1785997079.093498
60000080,144,0,CBS,completed,,stop,1785997078.9984689,1785997078.999516,1785997079.1194701
60000081,149,0,$5 million,completed,,stop,1785997079.000218,1785997079.002225,1785997079.1690598
60000082,144,0,Coldplay,completed,,stop,1785997079.0019085,1785997079.0034513,1785997079.1493368
60000083,150,0,Beyoncé and Bruno Mars,completed,,stop,1785997079.0036356,1785997079.0050476,1785997079.1810102
60000084,145,0,Super Bowl XLVIII,completed,,stop,1785997079.0054526,1785997079.0072627,1785997079.167846
60000085,146,0,CBS,completed,,stop,1785997079.0073698,1785997079.0090473,1785997079.0895257
60000086,144,0,$5 million,completed,,stop,1785997079.0093186,1785997079.010567,1785997079.1516073
60000087,146,0,Bruno Mars,completed,,stop,1785997079.0110524,1785997079.0120852,1785997079.123548
60000088,146,0,Bruno Mars,completed,,stop,1785997079.0128014,1785997079.0140052,1785997079.1557305
60000089,145,0,Coldplay,completed,,stop,1785997079.0144868,1785997079.015875,1785997079.1334634
60000090,144,0,CBS,completed,,stop,1785997079.016313,1785997079.0177698,1785997079.107542
60000091,150,0,$5 million,completed,,stop,1785997079.019137,1785997079.0204184,1785997079.1434376
60000092,150,0,Bruno Mars,completed,,stop,1785997079.0208972,1785997079.023068,1785997079.1473422
60000093,155,0,third-most watched,completed,,stop,1785997079.022604,1785997079.0241196,1785997079.1393695
60000094,139,0,CBS,completed,,stop,1785997079.0243452,1785997079.0262456,1785997079.1095183
60000095,143,0,$5 million,completed,,stop,1785997079.0260558,1785997079.0274823,1785997079.1582747
60000096,143,0,Coldplay,completed,,stop,1785997079.0278103,1785997079.0291011,1785997079.1294696
60000097,147,0,Beyoncé and Bruno Mars,completed,,stop,1785997079.0295017,1785997079.0311787,1785997079.2008429
60000098,139,0,CBS,completed,,stop,1785997079.0345492,1785997079.036295,1785997079.1215367
60000099,143,0,Coldplay,completed,,stop,1785997079.0365024,1785997079.0378225,1785997079.1602433
60000100,145,0,Beyoncé,completed,,stop,1785997079.0401497,1785997079.0433311,1785997079.1666405
60000101,144,0,Super Bowl XLVIII,completed,,stop,1785997079.0438645,1785997079.0452812,1785997079.1957815
60000102,140,0,$5 million,completed,,stop,1785997079.0463715,1785997079.0475688,1785997079.1654565
60000103,143,0,Coldplay,completed,,stop,1785997079.0484943,1785997079.049779,1785997079.1454103
60000104,149,0,Beyoncé and Bruno Mars,completed,,stop,1785997079.050408,1785997079.0516286,1785997079.219786
60000105,145,0,Bruno Mars,completed,,stop,1785997079.0521243,1785997079.0535169,1785997079.1628633
60000106,88,0,Roger Goodell,completed,,stop,1785997079.0538356,1785997079.055354,1785997079.1861486
60000107,89,0,50th Super Bowl,completed,,stop,1785997079.055526,1785997079.0565047,1785997079.2147071
60000108,99,0,2012,completed,,stop,1785997079.0572407,1785997079.0589256,1785997079.204292
60000109,91,0,Roger Goodell,completed,,stop,1785997079.0589905,1785997079.0610678,1785997079.1824784
60000110,91,0,In early 2012,completed,,stop,1785997079.0608065,1785997079.0626624,1785997079.2642264
60000111,88,0,Roger Goodell,completed,,stop,1785997079.0626,1785997079.064488,1785997079.187316
60000112,86,0,Roger Goodell,completed,,stop,1785997079.0643525,1785997079.0657902,1785997079.1884952
60000113,86,0,Roger Goodell,completed,,stop,1785997079.0661674,1785997079.0674598,1785997079.1896324
60000114,92,0,an important game,completed,,stop,1785997079.067908,1785997079.0697,1785997079.184941
60000115,100,0,spectacular,completed,,stop,1785997079.0695863,1785997079.071543,1785997079.1642506
60000116,96,0,2012,completed,,stop,1785997079.071269,1785997079.0727606,1785997079.1996071
60000117,91,0,Mercedes-Benz Superdome,completed,,stop,1785997079.0729737,1785997079.0748105,1785997079.2542715
60000118,91,0,Miami's Sun Life Stadium,completed,,stop,1785997079.0746355,1785997079.076045,1785997079.239171
60000119,91,0,Levi's Stadium,completed,,stop,1785997079.0763788,1785997079.0781982,1785997079.2209702
60000120,91,0,Sun Life Stadium,completed,,stop,1785997079.0780718,1785997079.0802822,1785997079.205428
60000121,87,0,Levi's Stadium,completed,,stop,1785997079.0797763,1785997079.0819156,1785997079.2243812
60000122,98,0,Levi's Stadium,completed,,stop,1785997079.0814617,1785997079.0842295,1785997079.222107
60000123,96,0,Mercedes-Benz Superdome,completed,,stop,1785997079.084328,1785997079.0859709,1785997079.2556648
60000124,92,0,Sun Life Stadium,completed,,stop,1785997079.0870073,1785997079.088953,1785997079.2031465
60000125,89,0,"Mercedes-Benz Superdome, Sun Life Stadium, Levi's Stadium",completed,,stop,1785997079.0891442,1785997079.0916207,1785997079.4378514
60000126,91,0,3,completed,,stop,1785997079.0911455,1785997079.0927696,1785997079.1837356
60000127,89,0,New Orleans,completed,,stop,1785997079.0931392,1785997079.0947683,1785997079.1972
60000128,89,0,Sun Life Stadium,completed,,stop,1785997079.0952249,1785997079.096717,1785997079.223243
60000129,85,0,San Francisco Bay Area,completed,,stop,1785997079.0972276,1785997079.0996053,1785997079.2340424
60000130,89,0,Levi's Stadium,completed,,stop,1785997079.0992553,1785997079.1019897,1785997079.2449646
60000131,88,0,Sun Life Stadium,completed,,stop,1785997079.1012597,1785997079.102864,1785997079.2185254
60000132,89,0,Mercedes-Benz Superdome,completed,,stop,1785997079.1032727,1785997079.105126,1785997079.274266
60000133,90,0,Levi's Stadium,completed,,stop,1785997079.1052332,1785997079.1068642,1785997079.235331
60000134,208,0,"October 16, 2012",completed,,stop,1785997079.1071668,1785997079.1085699,1785997079.3543153
60000135,209,0,10,completed,,stop,1785997079.1091733,1785997079.1109195,1785997079.1984022
60000136,210,0,Super Bowl XLIV,completed,,stop,1785997079.1111467,1785997079.113053,1785997079.2619846
60000137,210,0,2010,completed,,stop,1785997079.113117,1785997079.114819,1785997079.2608721
60000138,207,0,1985,completed,,stop,1785997079.1151023,1785997079.1174703,1785997079.2585359
60000139,204,0,Sun Life Stadium,completed,,stop,1785997079.117108,1785997079.1191304,1785997079.241539
60000140,200,0,"October 16, 2012",completed,,stop,1785997079.1190846,1785997079.1207626,1785997079.3711572
60000141,203,0,Stanford Stadium,completed,,stop,1785997079.1211681,1785997079.1231675,1785997079.240351
60000142,215,0,"May 3, 2013",completed,,stop,1785997079.123184,1785997079.1246953,1785997079.3556921
60000143,210,0,2010,completed,,stop,1785997079.1251557,1785997079.1265638,1785997079.2571573
60000144,210,0,1,completed,,stop,1785997079.1271183,1785997079.1287732,1785997079.2020025
60000145,210,0,Super Bowl XLIV,completed,,stop,1785997079.129113,1785997079.130832,1785997079.2801282
60000146,220,0,2,completed,,stop,1785997079.1311157,1785997079.132952,1785997079.2167604
60000147,223,0,Florida legislature,completed,,stop,1785997079.1331158,1785997079.134462,1785997079.2426984
60000148,210,0,1985,completed,,stop,1785997079.1350784,1785997079.1371906,1785997079.2730038
60000149,205,0,New Orleans,completed,,stop,1785997079.137049,1785997079.1397347,1785997079.2367623
60000150,209,0,"October 16, 2012",completed,,stop,1785997079.139012,1785997079.1412563,1785997079.4069095
60000151,207,0,0,completed,,stop,1785997079.1410708,1785997079.1423786,1785997079.213322
60000152,206,0,New Orleans,completed,,stop,1785997079.1430776,1785997079.1450868,1785997079.237969
60000153,206,0,1985,completed,,stop,1785997079.1450496,1785997079.146761,1785997079.2754846
60000154,224,0,Florida legislature,completed,,stop,1785997079.1470008,1785997079.1486397,1785997079.2653892
60000155,130,0,"May 21, 2013",completed,,stop,1785997079.1490004,1785997079.1504846,1785997079.409837
60000156,124,0,NFL owners,completed,,stop,1785997079.1512492,1785997079.1529815,1785997079.2631063
60000157,121,0,2014,completed,,stop,1785997079.1549144,1785997079.157121,1785997079.2967362
60000158,125,0,$1.2 billion,completed,,stop,1785997079.1578107,1785997079.1601143,1785997079.3223403
60000159,126,0,San Diego,completed,,stop,1785997079.1598926,1785997079.1624649,1785997079.2597492
60000160,128,0,Boston,completed,,stop,1785997079.1625447,1785997079.1648233,1785997079.2438276
60000161,127,0,"May 21, 2013",completed,,stop,1785997079.1639147,1785997079.1657054,1785997079.4125662
60000162,125,0,$1.2 billion,completed,,stop,1785997079.1651382,1785997079.1668103,1785997079.3360167
60000163,130,0,Super Bowl XXXVII,completed,,stop,1785997079.166335,1785997079.1678686,1785997079.3475807
60000164,128,0,San Diego,completed,,stop,1785997079.167533,1785997079.1700678,1785997079.2778957
60000165,132,0,2013,completed,,stop,1785997079.168748,1785997079.1703646,1785997079.3191214
60000166,125,0,2014,completed,,stop,1785997079.170025,1785997079.17265,1785997079.3202996
60000167,132,0,$1.2 billion,completed,,stop,1785997079.1821654,1785997079.183854,1785997079.337757
60000168,137,0,1985,completed,,stop,1785997079.1834214,1785997079.1849182,1785997079.3323903
60000169,126,0,Super Bowl XXXVII,completed,,stop,1785997079.1846097,1785997079.185966,1785997079.350218
60000170,130,0,"May 21, 2013",completed,,stop,1785997079.185834,1785997079.186953,1785997079.4317114
60000171,121,0,2014,completed,,stop,1785997079.1870236,1785997079.1885698,1785997079.3462408
60000172,124,0,2003,completed,,stop,1785997079.188198,1785997079.1898577,1785997079.3610406
60000173,135,0,Boston,completed,,stop,1785997079.1893508,1785997079.190951,1785997079.276713
60000174,126,0,"May 21, 2013",completed,,stop,1785997079.1904738,1785997079.1916952,1785997079.4510698
60000175,121,0,2014,completed,,stop,1785997079.1968598,1785997079.1983135,1785997079.3393104
60000176,122,0,$1.2 billion,completed,,stop,1785997079.198106,1785997079.1995986,1785997079.3570428
60000177,127,0,2013,completed,,stop,1785997079.1992905,1785997079.2008533,1785997079.34211
60000178,235,0,John Fox,completed,,stop,1785997079.2005394,1785997079.2020307,1785997079.2922318
60000179,225,0,10,completed,,stop,1785997079.20172,1785997079.2032764,1785997079.2978926
60000180,220,0,six,completed,,stop,1785997079.2028625,1785997079.2042825,1785997079.2790039
60000181,220,0,Carolina Panthers,completed,,stop,1785997079.2040074,1785997079.2058308,1785997079.3142412
60000182,222,0,Super Bowl XLVIII,completed,,stop,1785997079.2051363,1785997079.2065053,1785997079.3870378
60000183,223,0,John Fox,completed,,stop,1785997079.2062597,1785997079.2081487,1785997079.3307579
60000184,236,0,4,completed,,stop,1785997079.214323,1785997079.2161784,1785997079.2938056
60000185,226,0,10,completed,,stop,1785997079.215772,1785997079.2178082,1785997079.315565
60000186,225,0,Super Bowl XXXVIII,completed,,stop,1785997079.2181857,1785997079.2198968,1785997079.37755
60000187,222,0,six,completed,,stop,1785997079.2194853,1785997079.221156,1785997079.2953434
60000188,217,0,number one,completed,,stop,1785997079.2206607,1785997079.2223027,1785997079.3407335
60000189,216,0,one,completed,,stop,1785997079.2218158,1785997079.2232463,1785997079.3274539
60000190,222,0,Super Bowl XLVIII,completed,,stop,1785997079.222957,1785997079.2244954,1785997079.39613
60000191,225,0,Super Bowl XXXVIII,completed,,stop,1785997079.224091,1785997079.2251809,1785997079.3974583
60000192,223,0,six,completed,,stop,1785997079.2252297,1785997079.226485,1785997079.317945
60000193,228,0,1,completed,,stop,1785997079.2349925,1785997079.2371159,1785997079.3167133
60000194,229,0,4,completed,,stop,1785997079.2364116,1785997079.2381241,1785997079.3120394
60000195,236,0,John Fox,completed,,stop,1785997079.2376842,1785997079.2391546,1785997079.3434763
60000196,273,0,DeAngelo Williams,completed,,stop,1785997079.2388818,1785997079.240678,1785997079.382944
60000197,282,0,Kelvin Benjamin,completed,,stop,1785997079.2400708,1785997079.2416663,1785997079.359721
60000198,283,0,7,completed,,stop,1785997079.2412121,1785997079.2423832,1785997079.34487
60000199,276,0,1978,completed,,stop,1785997079.2423868,1785997079.2438312,1785997079.4042275
60000200,270,0,Carolina Panthers,completed,,stop,1785997079.2435343,1785997079.24522,1785997079.3529594
60000201,271,0,10,completed,,stop,1785997079.2446728,1785997079.245857,1785997079.358358
60000202,272,0,8,completed,,stop,1785997079.245791,1785997079.2475863,1785997079.3489366
60000203,272,0,Kelvin Benjamin,completed,,stop,1785997079.2552834,1785997079.2569542,1785997079.3856866
60000204,279,0,1978,completed,,stop,1785997079.2567718,1785997079.2582412,1785997079.4028637
60000205,273,0,2009,completed,,stop,1785997079.2581756,1785997079.2598746,1785997079.3946962
60000206,273,0,2011,completed,,stop,1785997079.259452,1785997079.261026,1785997079.4013991
60000207,283,0,torn ACL,completed,,stop,1785997079.2605853,1785997079.2624154,1785997079.3747957
60000208,279,0,Kelvin Benjamin,completed,,stop,1785997079.2616985,1785997079.2634687,1785997079.3730047
60000209,272,0,DeAngelo Williams,completed,,stop,1785997079.2628171,1785997079.2643228,1785997079.4111912
60000210,273,0,1978,completed,,stop,1785997079.2639365,1785997079.265835,1785997079.4153707
60000211,275,0,10,completed,,stop,1785997079.2650962,1785997079.2670321,1785997079.3802538
60000212,275,0,Carolina Panthers,completed,,stop,1785997079.266244,1785997079.267593,1785997079.391979
60000213,278,0,1978,completed,,stop,1785997079.2739487,1785997079.275622,1785997079.416702
60000214,273,0,Carolina Panthers,completed,,stop,1785997079.2751603,1785997079.2768276,1785997079.3987806
60000215,279,0,10,completed,,stop,1785997079.2763784,1785997079.2779155,1785997079.3761728
60000216,362,0,6,completed,,stop,1785997079.2776055,1785997079.279077,1785997079.3515563
60000217,362,0,45,completed,,stop,1785997079.2787273,1785997079.2802446,1785997079.38158
60000218,361,0,10,completed,,stop,1785997079.2798538,1785997079.2816894,1785997079.3693933
60000219,360,0,27,completed,,stop,1785997079.2809694,1785997079.2822595,1785997079.3789024
60000220,360,0,Greg Olsen,completed,,stop,1785997079.2933998,1785997079.295431,1785997079.390638
60000221,365,0,45,completed,,stop,1785997079.2949443,1785997079.2966769,1785997079.3933609
60000222,362,0,99.4,completed,,stop,1785997079.2964327,1785997079.297961,1785997079.435095
60000223,362,0,77,completed,,stop,1785997079.2975929,1785997079.2991498,1785997079.4055908
60000224,360,0,receiver,completed,,stop,1785997079.2987313,1785997079.3005714,1785997079.3843012
60000225,369,0,Jonathan Stewart,completed,,stop,1785997079.3137074,1785997079.3155947,1785997079.414019
60000226,371,0,6,completed,,stop,1785997079.315259,1785997079.3166254,1785997079.4001064
60000227,362,0,Cam Newton,completed,,stop,1785997079.3164284,1785997079.3179207,1785997079.4295197
60000228,361,0,3837,completed,,stop,1785997079.3176503,1785997079.319227,1785997079.4836974
60000229,361,0,45,completed,,stop,1785997079.3188221,1785997079.320586,1785997079.4391987
60000230,364,0,6,completed,,stop,1785997079.3199656,1785997079.3216364,1785997079.4180243
60000231,368,0,500,completed,,stop,1785997079.3216214,1785997079.325917,1785997079.4538393
60000232,365,0,3837,completed,,stop,1785997079.326335,1785997079.3305914,1785997079.486167
60000233,363,0,10,completed,,stop,1785997079.3302019,1785997079.3319669,1785997079.4432461
60000234,361,0,99.4,completed,,stop,1785997079.331952,1785997079.33345,1785997079.477386
60000235,364,0,39,completed,,stop,1785997079.3334002,1785997079.334829,1785997079.4405565
60000236,336,0,308,completed,,stop,1785997079.3372643,1785997079.3384767,1785997079.4631648
60000237,334,0,136,completed,,stop,1785997079.3388805,1785997079.3401701,1785997079.452478
60000238,334,0,118,completed,,stop,1785997079.3403578,1785997079.3416622,1785997079.4552307
60000239,334,0,4,completed,,stop,1785997079.3417404,1785997079.3432198,1785997079.4337
60000240,337,0,Kawann Short,completed,,stop,1785997079.3431003,1785997079.3445687,1785997079.4955046
60000241,341,0,24,completed,,stop,1785997079.3444808,1785997079.3460867,1785997079.4566057
60000242,331,0,Kawann Short,completed,,stop,1785997079.3458729,1785997079.347284,1785997079.4942286
60000243,340,0,4,completed,,stop,1785997079.347218,1785997079.348959,1785997079.4364834
60000244,335,0,4,completed,,stop,1785997079.348565,1785997079.3502429,1785997079.441888
60000245,337,0,Kurt Coleman,completed,,stop,1785997079.3498843,1785997079.351722,1785997079.4812286
60000246,340,0,24,completed,,stop,1785997079.3511956,1785997079.352648,1785997079.4579437
60000247,340,0,Kony Ealy,completed,,stop,1785997079.3525708,1785997079.3542469,1785997079.4991853
60000248,335,0,Thomas Davis,completed,,stop,1785997079.3539357,1785997079.3554657,1785997079.4605124
60000249,341,0,2,completed,,stop,1785997079.3553061,1785997079.3571932,1785997079.444594
60000250,556,0,Gary Kubiak,completed,,stop,1785997079.3566632,1785997079.3580832,1785997079.5028992
60000251,565,0,Brock Osweiler,completed,,stop,1785997079.3580198,1785997079.3595426,1785997079.5109324
60000252,558,0,Indianapolis Colts,completed,,stop,1785997079.3593304,1785997079.3606677,1785997079.5042076
60000253,563,0,San Diego Chargers,completed,,stop,1785997079.3606796,1785997079.3624535,1785997079.501693
60000254,557,0,Wade Phillips,completed,,stop,1785997079.3619933,1785997079.364084,1785997079.4979787
60000255,563,0,4,completed,,stop,1785997079.3706555,1785997079.372448,1785997079.4618378
60000256,566,0,Gary Kubiak,completed,,stop,1785997079.3724918,1785997079.374681,1785997079.5096726
60000257,561,0,Indianapolis Colts,completed,,stop,1785997079.3744028,1785997079.3763466,1785997079.4929228
60000258,556,0,39,completed,,stop,1785997079.3757985,1785997079.377244,1785997079.4849775
60000259,567,0,partial tear of the plantar fasciitis in his left foot,completed,,stop,1785997079.3771698,1785997079.3786654,1785997079.694775
60000260,564,0,Gary Kubiak,completed,,stop,1785997079.3785522,1785997079.379947,1785997079.5161712
60000261,560,0,Peyton Manning,completed,,stop,1785997079.3799055,1785997079.3809667,1785997079.5325136
60000262,564,0,plantar fasciitis,completed,,stop,1785997079.3812249,1785997079.383066,1785997079.566347
60000263,561,0,39,completed,,stop,1785997079.3825462,1785997079.3838267,1785997079.5004804
60000264,564,0,4,completed,,stop,1785997079.3839183,1785997079.3857017,1785997079.4799767
60000265,564,0,John Fox,completed,,stop,1785997079.3852894,1785997079.388018,1785997079.5054073
60000266,578,0,Peyton Manning,completed,,stop,1785997079.3866708,1785997079.38937,1785997079.529977
60000267,559,0,Gary Kubiak,completed,,stop,1785997079.387991,1785997079.3897493,1785997079.5312207
60000268,563,0,left,completed,,stop,1785997079.3916154,1785997079.3931367,1785997079.4824698
60000269,562,0,Wade Phillips,completed,,stop,1785997079.3929543,1785997079.3945065,1785997079.5135682
60000270,278,0,67.9,completed,,stop,1785997079.3943458,1785997079.3960533,1785997079.52867
60000271,278,0,17,completed,,stop,1785997079.3957536,1785997079.3972416,1785997079.4904466
60000272,277,0,Demaryius Thomas,completed,,stop,1785997079.3971105,1785997079.398728,1785997079.536356
60000273,276,0,C. J. Anderson,completed,,stop,1785997079.3984334,1785997079.399749,1785997079.5626183
60000274,279,0,10,completed,,stop,1785997079.3997538,1785997079.4014537,1785997079.5173836
60000275,286,0,67.9,completed,,stop,1785997079.4010673,1785997079.402786,1785997079.5601306
60000276,274,0,2249,completed,,stop,1785997079.4024882,1785997079.4045494,1785997079.5553138
60000277,285,0,17,completed,,stop,1785997079.403867,1785997079.4051812,1785997079.5185738
60000278,279,0,Demaryius Thomas,completed,,stop,1785997079.4052157,1785997079.4070826,1785997079.5638723
60000279,275,0,receiver,completed,,stop,1785997079.4065592,1785997079.408656,1785997079.4916933
60000280,279,0,67.9,completed,,stop,1785997079.4078887,1785997079.4097857,1785997079.5589342
60000281,280,0,17,completed,,stop,1785997079.4108167,1785997079.412362,1785997079.5122924
60000282,274,0,Demaryius Thomas,completed,,stop,1785997079.4122074,1785997079.4134848,1785997079.5565076
60000283,275,0,5,completed,,stop,1785997079.4136734,1785997079.4154415,1785997079.4967515
60000284,278,0,67.9,completed,,stop,1785997079.4150343,1785997079.416537,1785997079.5500846
60000285,276,0,17,completed,,stop,1785997079.4163678,1785997079.4179695,1785997079.5148787
60000286,280,0,Emmanuel Sanders,completed,,stop,1785997079.41768,1785997079.419135,1785997079.5387356
60000287,278,0,C. J. Anderson,completed,,stop,1785997079.4189968,1785997079.4201016,1785997079.5889404
60000288,279,0,4.7,completed,,stop,1785997079.4311142,1785997079.4327347,1785997079.5577352
60000289,220,0,"4,530",completed,,stop,1785997079.433324,1785997079.4355738,1785997079.5976977
60000290,218,0,5½,completed,,stop,1785997079.434728,1785997079.43623,1785997079.5375528
60000291,219,0,Brandon Marshall,completed,,stop,1785997079.436116,1785997079.4376166,1785997079.535088
60000292,217,0,three,completed,,stop,1785997079.4374466,1785997079.4390929,1785997079.5197954
