doc_id,prompt_tokens,output_tokens,output_text,status,error_type,finish_reason,submit_epoch_s,service_start_epoch_s,completion_epoch_s
60000094,139,0,CBS,completed,,stop,1786016211.9458601,1786016211.9478164,1786016212.00952
60000095,143,0,$5 million,completed,,stop,1786016211.946965,1786016211.9499435,1786016212.0588732
60000096,143,0,Coldplay,completed,,stop,1786016211.9480362,1786016211.9497123,1786016212.0269666
60000097,147,0,Beyoncé and Bruno Mars,completed,,stop,1786016211.9529843,1786016211.955111,1786016212.1009567
60000098,139,0,CBS,completed,,stop,1786016211.9589946,1786016211.9609978,1786016212.0251598
60000099,143,0,Coldplay,completed,,stop,1786016212.003049,1786016212.0051193,1786016212.0878978
60000100,145,0,Beyoncé and Bruno Mars,completed,,stop,1786016212.010424,1786016212.012639,1786016212.1546407
60000101,144,0,Super Bowl XLVIII,completed,,stop,1786016212.0265787,1786016212.0297709,1786016212.1568973
60000102,140,0,$5 million,completed,,stop,1786016212.028221,1786016212.0310051,1786016212.1247387
60000103,143,0,Coldplay,completed,,stop,1786016212.0560024,1786016212.0590937,1786016212.132714
60000104,149,0,Beyoncé and Bruno Mars,completed,,stop,1786016212.0581734,1786016212.0610962,1786016212.2160325
60000105,145,0,Bruno Mars,completed,,stop,1786016212.0597103,1786016212.0623448,1786016212.1558208
60000106,88,0,Roger Goodell,completed,,stop,1786016212.0899427,1786016212.0930474,1786016212.2012784
60000107,89,0,50th Super Bowl,completed,,stop,1786016212.1020138,1786016212.1043284,1786016212.2312527
60000108,99,0,2012,completed,,stop,1786016212.1266894,1786016212.1295946,1786016212.2577846
60000109,91,0,Roger Goodell,completed,,stop,1786016212.1336133,1786016212.136274,1786016212.2324405
60000110,91,0,In early 2012,completed,,stop,1786016212.155564,1786016212.157556,1786016212.3203602
60000111,88,0,Roger Goodell,completed,,stop,1786016212.156668,1786016212.1584325,1786016212.2588975
60000112,86,0,Roger Goodell,completed,,stop,1786016212.1578083,1786016212.1598418,1786016212.2553396
60000113,86,0,Roger Goodell,completed,,stop,1786016212.2034073,1786016212.2069998,1786016212.2953308
60000114,92,0,an important game,completed,,stop,1786016212.2170863,1786016212.2189274,1786016212.3175948
60000115,100,0,spectacular,completed,,stop,1786016212.2322202,1786016212.2351215,1786016212.31471
60000116,96,0,2012,completed,,stop,1786016212.2333755,1786016212.2358763,1786016212.3467178
60000117,91,0,Mercedes-Benz Superdome,completed,,stop,1786016212.2575064,1786016212.2598157,1786016212.3978775
60000118,91,0,Miami's Sun Life Stadium,completed,,stop,1786016212.2586827,1786016212.2617707,1786016212.399304
60000119,91,0,Levi's Stadium,completed,,stop,1786016212.259761,1786016212.2617803,1786016212.3842905
60000120,91,0,Sun Life Stadium,completed,,stop,1786016212.2962706,1786016212.2978964,1786016212.3955824
60000121,87,0,Levi's Stadium,completed,,stop,1786016212.3173199,1786016212.3200219,1786016212.4475112
60000122,98,0,Levi's Stadium,completed,,stop,1786016212.3185325,1786016212.3208218,1786016212.448738
60000123,96,0,Mercedes-Benz Superdome,completed,,stop,1786016212.3213542,1786016212.3239942,1786016212.5525331
60000124,92,0,Sun Life Stadium,completed,,stop,1786016212.348897,1786016212.352027,1786016212.4458022
60000125,89,0,"Mercedes-Benz Superdome, Sun Life Stadium, Levi's Stadium",completed,,stop,1786016212.3861306,1786016212.3885548,1786016212.6581237
60000126,91,0,3,completed,,stop,1786016212.3967063,1786016212.3988361,1786016212.4591393
60000127,89,0,New Orleans,completed,,stop,1786016212.3989875,1786016212.4020152,1786016212.5536177
60000128,89,0,Sun Life Stadium,completed,,stop,1786016212.400299,1786016212.402643,1786016212.5512633
60000129,85,0,San Francisco Bay Area,completed,,stop,1786016212.4472156,1786016212.4505484,1786016212.5608592
60000130,89,0,Levi's Stadium,completed,,stop,1786016212.4485016,1786016212.4515452,1786016212.5597804
60000131,88,0,Sun Life Stadium,completed,,stop,1786016212.4496331,1786016212.4525938,1786016212.5546937
60000132,89,0,Mercedes-Benz Superdome,completed,,stop,1786016212.5509424,1786016212.553646,1786016212.6929216
60000133,90,0,Levi's Stadium,completed,,stop,1786016212.5522773,1786016212.5548608,1786016212.6751826
60000134,208,0,"October 16, 2012",completed,,stop,1786016212.5533853,1786016212.5555701,1786016212.7709534
60000135,209,0,10,completed,,stop,1786016212.5544415,1786016212.557576,1786016212.6430783
60000136,210,0,Super Bowl XLIV,completed,,stop,1786016212.555537,1786016212.558205,1786016212.6653895
60000137,210,0,2010,completed,,stop,1786016212.560634,1786016212.5626764,1786016212.663102
60000138,207,0,1985,completed,,stop,1786016212.561676,1786016212.5641031,1786016212.6642928
60000139,204,0,Sun Life Stadium,completed,,stop,1786016212.6454356,1786016212.6478138,1786016212.742452
60000140,200,0,"October 16, 2012",completed,,stop,1786016212.6594267,1786016212.6620495,1786016212.8686197
60000141,203,0,Stanford Stadium,completed,,stop,1786016212.6640072,1786016212.666266,1786016212.7604418
60000142,215,0,"May 3, 2013",completed,,stop,1786016212.6651473,1786016212.667462,1786016212.8773
60000143,210,0,2010,completed,,stop,1786016212.6662297,1786016212.6691628,1786016212.791872
60000144,210,0,1,completed,,stop,1786016212.676807,1786016212.6785042,1786016212.7401896
60000145,210,0,Super Bowl XLIV,completed,,stop,1786016212.6946342,1786016212.6968951,1786016212.8090246
60000146,220,0,2,completed,,stop,1786016212.741985,1786016212.7451212,1786016212.8246148
60000147,223,0,Florida legislature,completed,,stop,1786016212.744055,1786016212.746675,1786016212.8353035
60000148,210,0,1985,completed,,stop,1786016212.7623484,1786016212.7646344,1786016212.876048
60000149,205,0,New Orleans,completed,,stop,1786016212.7720985,1786016212.7744057,1786016212.853226
60000150,209,0,"October 16, 2012",completed,,stop,1786016212.7937822,1786016212.7965653,1786016213.006544
60000151,207,0,0,completed,,stop,1786016212.8106108,1786016212.8133676,1786016212.8908508
60000152,206,0,New Orleans,completed,,stop,1786016212.8256881,1786016212.8275177,1786016212.918941
60000153,206,0,1985,completed,,stop,1786016212.8365507,1786016212.8392806,1786016212.950717
60000154,224,0,Florida legislature,completed,,stop,1786016212.8551974,1786016212.8582294,1786016212.9341085
60000155,130,0,"May 21, 2013",completed,,stop,1786016212.8702235,1786016212.872638,1786016213.0843556
60000156,124,0,NFL owners,completed,,stop,1786016212.8770359,1786016212.8794606,1786016212.9584093
60000157,121,0,2014,completed,,stop,1786016212.8782198,1786016212.8802445,1786016212.9896247
60000158,125,0,$1.2 billion,completed,,stop,1786016212.892295,1786016212.894698,1786016213.0231352
60000159,126,0,San Diego,completed,,stop,1786016212.9210677,1786016212.9241326,1786016213.0007157
60000160,128,0,Boston,completed,,stop,1786016212.9354005,1786016212.9384198,1786016213.0020435
60000161,127,0,"May 21, 2013",completed,,stop,1786016212.9522178,1786016212.9547842,1786016213.164751
60000162,125,0,$1.2 billion,completed,,stop,1786016212.9593477,1786016212.9616985,1786016213.0890107
60000163,130,0,Super Bowl XXXVII,completed,,stop,1786016212.9909759,1786016212.993088,1786016213.124113
60000164,128,0,San Diego,completed,,stop,1786016213.0017219,1786016213.0037389,1786016213.0821445
60000165,132,0,2013,completed,,stop,1786016213.0031385,1786016213.0050766,1786016213.1141303
60000166,125,0,2014,completed,,stop,1786016213.0073965,1786016213.0094633,1786016213.122971
60000167,132,0,$1.2 billion,completed,,stop,1786016213.024484,1786016213.0272038,1786016213.1557631
60000168,137,0,1985,completed,,stop,1786016213.0839498,1786016213.0868368,1786016213.196859
60000169,126,0,Super Bowl XXXVII,completed,,stop,1786016213.0857997,1786016213.0878873,1786016213.2327566
60000170,130,0,"May 21, 2013",completed,,stop,1786016213.0899107,1786016213.0927424,1786016213.3072865
60000171,121,0,2014,completed,,stop,1786016213.1170404,1786016213.1207387,1786016213.230624
60000172,124,0,2003,completed,,stop,1786016213.1238763,1786016213.1253765,1786016213.2399535
60000173,135,0,Boston,completed,,stop,1786016213.1249473,1786016213.1265547,1786016213.1884577
60000174,126,0,"May 21, 2013",completed,,stop,1786016213.1578317,1786016213.1612535,1786016213.371184
60000175,121,0,2014,completed,,stop,1786016213.1657214,1786016213.1687248,1786016213.282818
60000176,122,0,$1.2 billion,completed,,stop,1786016213.190553,1786016213.19349,1786016213.3192925
60000177,127,0,2013,completed,,stop,1786016213.1977677,1786016213.2001457,1786016213.3099525
60000178,235,0,John Fox,completed,,stop,1786016213.2325306,1786016213.2350614,1786016213.3111908
60000179,225,0,10,completed,,stop,1786016213.2337263,1786016213.236166,1786016213.3264616
60000180,220,0,six,completed,,stop,1786016213.2408447,1786016213.2435749,1786016213.304315
60000181,220,0,Carolina Panthers,completed,,stop,1786016213.2838326,1786016213.2856023,1786016213.377168
60000182,222,0,Super Bowl XLVIII,completed,,stop,1786016213.3068702,1786016213.3090343,1786016213.4351084
60000183,223,0,John Fox,completed,,stop,1786016213.3081844,1786016213.3110864,1786016213.4017513
60000184,236,0,4,completed,,stop,1786016213.310966,1786016213.3138344,1786016213.3783529
60000185,226,0,10,completed,,stop,1786016213.3120582,1786016213.3139346,1786016213.3929718
60000186,225,0,Super Bowl XXXVIII,completed,,stop,1786016213.320232,1786016213.3227932,1786016213.4486246
60000187,222,0,six,completed,,stop,1786016213.3273761,1786016213.3300924,1786016213.391286
60000188,217,0,number one,completed,,stop,1786016213.3735504,1786016213.3758364,1786016213.4660523
60000189,216,0,one,completed,,stop,1786016213.3781273,1786016213.3808248,1786016213.441738
60000190,222,0,Super Bowl XLVIII,completed,,stop,1786016213.379222,1786016213.3811193,1786016213.5060267
60000191,225,0,Super Bowl XXXVIII,completed,,stop,1786016213.3926098,1786016213.3953981,1786016213.5219467
60000192,223,0,six,completed,,stop,1786016213.3942468,1786016213.3968863,1786016213.4569066
60000193,228,0,1,completed,,stop,1786016213.402701,1786016213.4050415,1786016213.4674525
60000194,229,0,4,completed,,stop,1786016213.4376755,1786016213.4402578,1786016213.515983
60000195,236,0,John Fox,completed,,stop,1786016213.4427023,1786016213.4452846,1786016213.523052
60000196,273,0,DeAngelo Williams,completed,,stop,1786016213.449493,1786016213.4511793,1786016213.5648527
60000197,282,0,Kelvin Benjamin,completed,,stop,1786016213.4577618,1786016213.4608955,1786016213.5556288
60000198,283,0,7,completed,,stop,1786016213.4671326,1786016213.46915,1786016213.5288763
60000199,276,0,1978,completed,,stop,1786016213.4685497,1786016213.4706974,1786016213.5778332
60000200,270,0,Carolina Panthers,completed,,stop,1786016213.5077977,1786016213.510771,1786016213.6026847
60000201,271,0,10,completed,,stop,1786016213.5168502,1786016213.519724,1786016213.595005
60000202,272,0,8,completed,,stop,1786016213.5228257,1786016213.5256493,1786016213.5871725
60000203,272,0,Kelvin Benjamin,completed,,stop,1786016213.5239081,1786016213.5268917,1786016213.6204903
60000204,279,0,1978,completed,,stop,1786016213.5297368,1786016213.5324152,1786016213.6450815
60000205,273,0,2009,completed,,stop,1786016213.557649,1786016213.5602105,1786016213.6846976
60000206,273,0,2011,completed,,stop,1786016213.568982,1786016213.570763,1786016213.6796734
60000207,283,0,torn ACL,completed,,stop,1786016213.579185,1786016213.5809093,1786016213.6765778
60000208,279,0,Kelvin Benjamin,completed,,stop,1786016213.5884538,1786016213.5909503,1786016213.6861465
60000209,272,0,DeAngelo Williams,completed,,stop,1786016213.596266,1786016213.5987704,1786016213.7098913
60000210,273,0,1978,completed,,stop,1786016213.6036494,1786016213.6054852,1786016213.7155404
60000211,275,0,10,completed,,stop,1786016213.6225934,1786016213.625467,1786016213.7021234
60000212,275,0,Carolina Panthers,completed,,stop,1786016213.6467352,1786016213.6493587,1786016213.7422318
60000213,278,0,1978,completed,,stop,1786016213.679035,1786016213.6817243,1786016213.7908561
60000214,273,0,Carolina Panthers,completed,,stop,1786016213.6808379,1786016213.6836226,1786016213.7751012
60000215,279,0,10,completed,,stop,1786016213.6858206,1786016213.689169,1786016213.7842786
60000216,362,0,6,completed,,stop,1786016213.687173,1786016213.6895893,1786016213.7692857
60000217,362,0,45,completed,,stop,1786016213.7046638,1786016213.7090871,1786016213.7991245
60000218,361,0,10,completed,,stop,1786016213.710958,1786016213.7125854,1786016213.7894783
60000219,360,0,27,completed,,stop,1786016213.7164967,1786016213.7183096,1786016213.797951
60000220,360,0,Greg Olsen,completed,,stop,1786016213.7445548,1786016213.7475157,1786016213.8437579
60000221,365,0,45,completed,,stop,1786016213.7712367,1786016213.7740924,1786016213.8688607
60000222,362,0,99.4,completed,,stop,1786016213.7761903,1786016213.7784457,1786016213.9078248
60000223,362,0,77,completed,,stop,1786016213.7866583,1786016213.7885914,1786016213.8659673
60000224,360,0,receiver,completed,,stop,1786016213.7906075,1786016213.7925434,1786016213.8583639
60000225,369,0,Jonathan Stewart,completed,,stop,1786016213.7917998,1786016213.7936802,1786016213.8740978
60000226,371,0,6,completed,,stop,1786016213.7988572,1786016213.801136,1786016213.8676517
60000227,362,0,Cam Newton,completed,,stop,1786016213.8000262,1786016213.8021035,1786016213.8820496
60000228,361,0,3837,completed,,stop,1786016213.845493,1786016213.8492622,1786016213.9737043
60000229,361,0,45,completed,,stop,1786016213.8596036,1786016213.8614457,1786016213.939837
60000230,364,0,6,completed,,stop,1786016213.867089,1786016213.8696434,1786016213.9370503
60000231,368,0,500,completed,,stop,1786016213.8686125,1786016213.8705373,1786016213.9724896
60000232,365,0,3837,completed,,stop,1786016213.869728,1786016213.8716347,1786016213.9849234
60000233,363,0,10,completed,,stop,1786016213.8750632,1786016213.8767824,1786016213.974828
60000234,361,0,99.4,completed,,stop,1786016213.8829236,1786016213.8852508,1786016213.9838011
60000235,364,0,39,completed,,stop,1786016213.910006,1786016213.9129155,1786016214.0010226
60000236,336,0,308,completed,,stop,1786016213.9391725,1786016213.9422052,1786016214.0514734
60000237,334,0,136,completed,,stop,1786016213.94143,1786016213.9437268,1786016214.0372474
60000238,334,0,118,completed,,stop,1786016213.9734507,1786016213.9752154,1786016214.0695543
60000239,334,0,4,completed,,stop,1786016213.9745767,1786016213.9761407,1786016214.0348818
60000240,337,0,Kawann Short,completed,,stop,1786016213.9757009,1786016213.9774795,1786016214.0836756
60000241,341,0,24,completed,,stop,1786016213.984674,1786016213.98688,1786016214.0710819
60000242,331,0,Kawann Short,completed,,stop,1786016213.9858413,1786016213.987875,1786016214.101269
60000243,340,0,4,completed,,stop,1786016214.0023973,1786016214.0050268,1786016214.0671463
60000244,335,0,4,completed,,stop,1786016214.0369422,1786016214.039573,1786016214.0995564
60000245,337,0,Kurt Coleman,completed,,stop,1786016214.0381372,1786016214.0404031,1786016214.1501813
60000246,340,0,24,completed,,stop,1786016214.0527763,1786016214.0558162,1786016214.1340358
60000247,340,0,Kony Ealy,completed,,stop,1786016214.0686162,1786016214.0715463,1786016214.182379
60000248,335,0,Thomas Davis,completed,,stop,1786016214.070827,1786016214.073337,1786016214.1665
60000249,341,0,2,completed,,stop,1786016214.0719335,1786016214.074326,1786016214.1486142
60000250,556,0,Gary Kubiak,completed,,stop,1786016214.0848272,1786016214.0876896,1786016214.2197535
60000251,565,0,Brock Osweiler,completed,,stop,1786016214.1009886,1786016214.1037445,1786016214.229747
60000252,558,0,Indianapolis Colts,completed,,stop,1786016214.1022356,1786016214.1050484,1786016214.2210386
60000253,563,0,San Diego Chargers,completed,,stop,1786016214.135294,1786016214.1382184,1786016214.251123
60000254,557,0,Wade Phillips,completed,,stop,1786016214.1497698,1786016214.1526244,1786016214.249028
60000255,563,0,4,completed,,stop,1786016214.1512592,1786016214.1539962,1786016214.2159927
60000256,566,0,Gary Kubiak,completed,,stop,1786016214.1678977,1786016214.1707132,1786016214.2952588
60000257,561,0,Indianapolis Colts,completed,,stop,1786016214.1837716,1786016214.1865568,1786016214.2968304
60000258,556,0,39,completed,,stop,1786016214.2191594,1786016214.2212634,1786016214.3121321
60000259,567,0,partial tear of the plantar fasciitis in his left foot,completed,,stop,1786016214.220806,1786016214.2235596,1786016214.4916284
60000260,564,0,Gary Kubiak,completed,,stop,1786016214.221967,1786016214.2247148,1786016214.3486686
60000261,560,0,Peyton Manning,completed,,stop,1786016214.2306056,1786016214.2328877,1786016214.3456938
60000262,564,0,plantar fasciitis,completed,,stop,1786016214.2508304,1786016214.2538135,1786016214.393984
60000263,561,0,39,completed,,stop,1786016214.2520404,1786016214.2546685,1786016214.3501
60000264,564,0,4,completed,,stop,1786016214.2964947,1786016214.299004,1786016214.3607533
60000265,564,0,John Fox,completed,,stop,1786016214.2977278,1786016214.3000064,1786016214.378857
60000266,578,0,Peyton Manning,completed,,stop,1786016214.3134234,1786016214.316034,1786016214.4415095
60000267,559,0,Gary Kubiak,completed,,stop,1786016214.3480217,1786016214.3505619,1786016214.4776552
60000268,563,0,left,completed,,stop,1786016214.3498418,1786016214.3529143,1786016214.4309433
60000269,562,0,Wade Phillips,completed,,stop,1786016214.3509479,1786016214.3538206,1786016214.4613287
60000270,278,0,67.9,completed,,stop,1786016214.3618736,1786016214.364558,1786016214.4765325
60000271,278,0,17,completed,,stop,1786016214.3806,1786016214.3835914,1786016214.475067
60000272,277,0,Demaryius Thomas,completed,,stop,1786016214.3951557,1786016214.3982177,1786016214.5087802
60000273,276,0,C. J. Anderson,completed,,stop,1786016214.4332082,1786016214.4350622,1786016214.5747
60000274,279,0,10,completed,,stop,1786016214.4427335,1786016214.444819,1786016214.5266883
60000275,286,0,67.9,completed,,stop,1786016214.4633267,1786016214.4663475,1786016214.593332
60000276,274,0,2249,completed,,stop,1786016214.4762745,1786016214.4785979,1786016214.591089
60000277,285,0,17,completed,,stop,1786016214.4774084,1786016214.4801729,1786016214.560553
60000278,279,0,Demaryius Thomas,completed,,stop,1786016214.478555,1786016214.4806387,1786016214.5922446
60000279,275,0,receiver,completed,,stop,1786016214.4930344,1786016214.495054,1786016214.5573554
60000280,279,0,67.9,completed,,stop,1786016214.5102212,1786016214.5131316,1786016214.6277075
60000281,280,0,17,completed,,stop,1786016214.5285723,1786016214.531452,1786016214.606027
60000282,274,0,Demaryius Thomas,completed,,stop,1786016214.5590765,1786016214.5620296,1786016214.6763406
60000283,275,0,5,completed,,stop,1786016214.5616505,1786016214.563884,1786016214.6256306
60000284,278,0,67.9,completed,,stop,1786016214.5763624,1786016214.578915,1786016214.706754
60000285,276,0,17,completed,,stop,1786016214.5919895,1786016214.5935254,1786016214.6737778
60000286,280,0,Emmanuel Sanders,completed,,stop,1786016214.593093,1786016214.5945694,1786016214.6882923
60000287,278,0,C. J. Anderson,completed,,stop,1786016214.5941608,1786016214.5957098,1786016214.7203293
60000288,279,0,4.7,completed,,stop,1786016214.6070862,1786016214.609304,1786016214.7043881
60000289,220,0,"4,530",completed,,stop,1786016214.6274295,1786016214.6301887,1786016214.770686
60000290,218,0,5½,completed,,stop,1786016214.628556,1786016214.630759,1786016214.7227883
60000291,219,0,Brandon Marshall,completed,,stop,1786016214.676055,1786016214.6784775,1786016214.7564673
